State,Year,Quarter,District,Transaction_Count,Transaction_Amount,YearQuarter
Punjab,2018,2,Bathinda,146307,267391852.0876523,2018-Q2
Punjab,2018,2,Kapurthala,80199,143776925.5404953,2018-Q2
Punjab,2018,2,Firozepur,61163,112984834.34917662,2018-Q2
Punjab,2018,2,Gurdaspur,51270,96002110.3022901,2018-Q2
Punjab,2018,2,Amritsar,147287,334246873.7993744,2018-Q2
Punjab,2018,2,Faridkot,39283,82684843.48048516,2018-Q2
Punjab,2018,2,Hoshiarpur,61527,115287400.4575735,2018-Q2
Punjab,2018,2,Moga,43157,99196919.97429472,2018-Q2
Punjab,2018,3,Shahid Bhagat Singh Nagar,50360,75243771.62254676,2018-Q3
Punjab,2018,3,Fazilka,157892,270023103.2648601,2018-Q3
Punjab,2018,3,Barnala,30636,73261685.88822013,2018-Q3
Punjab,2018,3,Mansa,66110,109278595.3631521,2018-Q3
Punjab,2018,3,Ludhiana,778963,1456417150.347463,2018-Q3
Punjab,2018,3,Sri Muktsar Sahib,68801,136393053.694744,2018-Q3
Punjab,2018,3,Patiala,250988,563579570.2701482,2018-Q3
Punjab,2018,3,Pathankot,108152,279349329.1457398,2018-Q3
Punjab,2018,3,Fatehgarh Sahib,54979,106015403.0407094,2018-Q3
Punjab,2018,3,Rupnagar,58143,124959700.0867823,2018-Q3
Punjab,2018,3,Tarn Taran,38829,100240826.2125998,2018-Q3
Punjab,2018,3,Sas Nagar,547349,1070550639.28704,2018-Q3
Punjab,2018,3,Sangrur,206582,284133550.35333884,2018-Q3
Punjab,2018,3,Jalandhar,215686,521388263.7322305,2018-Q3
Punjab,2018,3,Bathinda,187177,400049254.5805787,2018-Q3
Punjab,2018,3,Kapurthala,106984,188312115.6799224,2018-Q3
Punjab,2018,3,Firozepur,82490,171196760.054855,2018-Q3
Punjab,2018,3,Gurdaspur,63775,164460952.4830568,2018-Q3
Punjab,2018,3,Amritsar,195357,530829226.6324442,2018-Q3
Punjab,2018,3,Faridkot,50038,115912811.53407653,2018-Q3
Punjab,2018,3,Hoshiarpur,85294,187505087.7474725,2018-Q3
Punjab,2018,3,Moga,57523,136586192.7992548,2018-Q3
Punjab,2018,4,Shahid Bhagat Singh Nagar,52020,101794334.7243356,2018-Q4
Punjab,2018,4,Fazilka,213017,434770271.4723267,2018-Q4
Punjab,2018,4,Barnala,47591,120710676.87662087,2018-Q4
Punjab,2018,4,Mansa,97259,170157569.7972156,2018-Q4
Punjab,2018,4,Ludhiana,1098598,2226953590.861257,2018-Q4
Punjab,2018,4,Sri Muktsar Sahib,93772,206325699.0007839,2018-Q4
Punjab,2018,4,Patiala,343229,854933124.0667865,2018-Q4
Punjab,2018,4,Pathankot,155199,443194938.3785553,2018-Q4
Punjab,2018,4,Fatehgarh Sahib,76726,157545285.3901656,2018-Q4
Punjab,2018,4,Rupnagar,83391,193579955.2188816,2018-Q4
Punjab,2018,4,Tarn Taran,61707,180051384.3071888,2018-Q4
Punjab,2018,4,Sas Nagar,771033,1538255981.115585,2018-Q4
Punjab,2018,4,Sangrur,300930,429092237.0505666,2018-Q4
Punjab,2018,4,Jalandhar,309298,787278146.4736681,2018-Q4
Punjab,2018,4,Bathinda,253384,614565899.4866277,2018-Q4
Punjab,2018,4,Kapurthala,140093,271879526.838039,2018-Q4
Punjab,2018,4,Firozepur,119242,288718525.2349866,2018-Q4
Punjab,2018,4,Gurdaspur,99359,266120794.0117745,2018-Q4
Punjab,2018,4,Amritsar,300266,797440476.1615218,2018-Q4
Punjab,2018,4,Faridkot,69239,190667368.606776,2018-Q4
Punjab,2018,4,Hoshiarpur,126429,301407123.2684921,2018-Q4
Punjab,2018,4,Moga,75355,206539665.3074808,2018-Q4
Punjab,2019,1,Shahid Bhagat Singh Nagar,79445,119470786.4511694,2019-Q1
Punjab,2019,1,Fazilka,273038,537572832.3080034,2019-Q1
Punjab,2019,1,Barnala,57783,138982287.332932,2019-Q1
Punjab,2019,1,Mansa,101738,199555980.949518,2019-Q1
Punjab,2019,1,Ludhiana,1955827,3406467299.581001,2019-Q1
Punjab,2019,1,Sri Muktsar Sahib,118323,247591887.23081297,2019-Q1
Punjab,2019,1,Patiala,440799,957447018.1314602,2019-Q1
Punjab,2019,1,Pathankot,155221,397808784.7010554,2019-Q1
Punjab,2019,1,Fatehgarh Sahib,111014,183861710.62873664,2019-Q1
Punjab,2019,1,Rupnagar,118161,228939443.205018,2019-Q1
Punjab,2019,1,Tarn Taran,75154,216842790.5304497,2019-Q1
Punjab,2019,1,Sas Nagar,1284091,2129328199.738236,2019-Q1
Punjab,2019,1,Sangrur,366386,472831751.34869504,2019-Q1
Punjab,2019,1,Jalandhar,463733,969367415.6462663,2019-Q1
Punjab,2019,1,Bathinda,323075,712296730.4083406,2019-Q1
Punjab,2019,1,Kapurthala,262162,366249498.0736331,2019-Q1
Punjab,2019,1,Firozepur,144747,336231172.16750395,2019-Q1
Punjab,2019,1,Gurdaspur,121130,294899537.8631194,2019-Q1
Punjab,2019,1,Amritsar,404192,922712816.3038394,2019-Q1
Punjab,2019,1,Faridkot,84034,194474367.6098958,2019-Q1
Punjab,2019,1,Hoshiarpur,159087,333307889.2385825,2019-Q1
Punjab,2019,1,Moga,72997,208249802.40473545,2019-Q1
Punjab,2019,2,Shahid Bhagat Singh Nagar,59789,120509707.5835114,2019-Q2
Punjab,2019,2,Fazilka,244089,576108452.4565028,2019-Q2
Punjab,2019,2,Barnala,57879,163538632.7097486,2019-Q2
Punjab,2019,2,Mansa,88864,202384608.5286732,2019-Q2
Punjab,2019,2,Ludhiana,2861806,6103196266.995374,2019-Q2
Punjab,2019,2,Sri Muktsar Sahib,108234,262034642.12698385,2019-Q2
Punjab,2019,2,Patiala,428732,1033453294.399394,2019-Q2
Punjab,2019,2,Pathankot,160293,445515294.3077082,2019-Q2
Punjab,2019,2,Fatehgarh Sahib,110319,203367837.8924233,2019-Q2
Punjab,2019,2,Rupnagar,113884,261172224.31965387,2019-Q2
Punjab,2019,2,Tarn Taran,77759,239937523.59817305,2019-Q2
Punjab,2019,2,Sas Nagar,1651321,3186753121.644472,2019-Q2
Punjab,2019,2,Sangrur,288602,525049272.4342503,2019-Q2
Punjab,2019,2,Jalandhar,606445,1344928164.57291,2019-Q2
Punjab,2019,2,Bathinda,314775,796164323.076735,2019-Q2
Punjab,2019,2,Kapurthala,289692,450106236.8055291,2019-Q2
Punjab,2019,2,Firozepur,138798,377909050.9291493,2019-Q2
Punjab,2019,2,Gurdaspur,131173,350183439.0598329,2019-Q2
Punjab,2019,2,Amritsar,464671,1153431871.557117,2019-Q2
Punjab,2019,2,Faridkot,81331,209541896.99854863,2019-Q2
Punjab,2019,2,Hoshiarpur,152379,365526746.7444528,2019-Q2
Punjab,2019,2,Moga,78995,243980786.03114352,2019-Q2
Punjab,2019,3,Shahid Bhagat Singh Nagar,71100,137706616.3027521,2019-Q3
Punjab,2019,3,Fazilka,314556,672363454.3736749,2019-Q3
Punjab,2019,3,Barnala,81230,206292404.5215491,2019-Q3
Punjab,2019,3,Mansa,107608,241069722.3952284,2019-Q3
Punjab,2019,3,Ludhiana,3105207,7455507218.782127,2019-Q3
Punjab,2019,3,Sri Muktsar Sahib,136350,304802373.2532274,2019-Q3
Punjab,2019,3,Patiala,648561,1363591162.613681,2019-Q3
Punjab,2019,3,Pathankot,217743,530602505.21650296,2019-Q3
Punjab,2019,3,Fatehgarh Sahib,163432,269496857.3257524,2019-Q3
Punjab,2019,3,Rupnagar,165669,321175757.7604524,2019-Q3
Punjab,2019,3,Tarn Taran,108099,291314287.4955853,2019-Q3
Punjab,2019,3,Sas Nagar,2133485,3949329973.001935,2019-Q3
Punjab,2019,3,Sangrur,330365,654399189.9915571,2019-Q3
Punjab,2019,3,Jalandhar,758891,1632069019.2274182,2019-Q3
Punjab,2019,3,Bathinda,416734,972384572.4071746,2019-Q3
Punjab,2019,3,Kapurthala,494918,565670361.9945633,2019-Q3
Punjab,2019,3,Firozepur,172273,423101165.679599,2019-Q3
Punjab,2019,3,Gurdaspur,177719,427373054.5045661,2019-Q3
Punjab,2019,3,Amritsar,675647,1486947290.284844,2019-Q3
Punjab,2019,3,Faridkot,105569,266083823.1604256,2019-Q3
Punjab,2019,3,Hoshiarpur,209241,443522959.350034,2019-Q3
Punjab,2019,3,Moga,112415,291011836.2005368,2019-Q3
Punjab,2019,4,Shahid Bhagat Singh Nagar,97328,184021087.4101696,2019-Q4
Punjab,2019,4,Fazilka,425525,946156853.0160116,2019-Q4
Punjab,2019,4,Barnala,107774,280115511.08685285,2019-Q4
Punjab,2019,4,Mansa,144806,329920119.3409409,2019-Q4
Punjab,2019,4,Ludhiana,3939299,9747197706.866158,2019-Q4
Punjab,2019,4,Sri Muktsar Sahib,174837,413295689.8833984,2019-Q4
Punjab,2019,4,Patiala,799674,1781269263.452226,2019-Q4
Punjab,2019,4,Pathankot,280434,697314026.1980982,2019-Q4
Punjab,2019,4,Fatehgarh Sahib,202590,344564209.8662023,2019-Q4
Punjab,2019,4,Rupnagar,207966,422311925.5608656,2019-Q4
Punjab,2019,4,Tarn Taran,146185,428158903.7912985,2019-Q4
Punjab,2019,4,Sas Nagar,2685032,4949390532.2517605,2019-Q4
Punjab,2019,4,Sangrur,448960,870965377.8083141,2019-Q4
Punjab,2019,4,Jalandhar,980520,2169729877.261026,2019-Q4
Punjab,2019,4,Bathinda,532029,1239636960.6158311,2019-Q4
Punjab,2019,4,Kapurthala,667137,741334179.2344623,2019-Q4
Punjab,2019,4,Firozepur,236069,598259521.4426303,2019-Q4
Punjab,2019,4,Gurdaspur,230721,562687785.2054114,2019-Q4
Punjab,2019,4,Amritsar,829302,1950326012.564148,2019-Q4
Punjab,2019,4,Faridkot,141787,369929524.3916741,2019-Q4
Punjab,2019,4,Hoshiarpur,266853,558332563.69823,2019-Q4
Punjab,2019,4,Moga,153797,404884615.2468643,2019-Q4
Punjab,2020,1,Shahid Bhagat Singh Nagar,110675,206585474.3929891,2020-Q1
Punjab,2020,1,Fazilka,500308,1106991298.832084,2020-Q1
Punjab,2020,1,Barnala,132642,313081637.3420816,2020-Q1
Punjab,2020,1,Mansa,173601,362704934.7536146,2020-Q1
Punjab,2020,1,Ludhiana,4234211,9811040748.858644,2020-Q1
Punjab,2020,1,Sri Muktsar Sahib,208829,456795598.7528624,2020-Q1
Punjab,2020,1,Patiala,886202,1884698406.187335,2020-Q1
Punjab,2020,1,Pathankot,319051,712417309.7860879,2020-Q1
Punjab,2020,1,Fatehgarh Sahib,225225,364427850.2039681,2020-Q1
Punjab,2020,1,Rupnagar,251877,464355645.3531588,2020-Q1
Punjab,2020,1,Tarn Taran,198070,523230607.2132381,2020-Q1
Punjab,2020,1,Sas Nagar,2856044,4802064278.867107,2020-Q1
Punjab,2020,1,Sangrur,464316,899705429.0338154,2020-Q1
Punjab,2020,1,Jalandhar,1138166,2475070637.207554,2020-Q1
Punjab,2020,1,Bathinda,601259,1321796468.792362,2020-Q1
Punjab,2020,1,Kapurthala,733357,736259091.7068343,2020-Q1
Punjab,2020,1,Firozepur,267749,646106297.4635148,2020-Q1
Punjab,2020,1,Gurdaspur,282241,629640243.3035196,2020-Q1
Punjab,2020,1,Amritsar,960246,2170491285.561859,2020-Q1
Punjab,2020,1,Faridkot,160949,395495517.1315474,2020-Q1
Punjab,2020,1,Hoshiarpur,321185,613999219.7583513,2020-Q1
Punjab,2020,1,Moga,191581,477227285.3974912,2020-Q1
Punjab,2020,2,Shahid Bhagat Singh Nagar,146772,249321420.6074258,2020-Q2
Punjab,2020,2,Fazilka,593260,1345296833.04558,2020-Q2
Punjab,2020,2,Barnala,140707,318774599.4118697,2020-Q2
Punjab,2020,2,Mansa,195305,427470268.03989285,2020-Q2
Punjab,2020,2,Ludhiana,3918678,9202417232.51512,2020-Q2
Punjab,2020,2,Sri Muktsar Sahib,241518,534460969.8419815,2020-Q2
Punjab,2020,2,Patiala,922228,1936659811.7674751,2020-Q2
Punjab,2020,2,Pathankot,394701,828442435.8246018,2020-Q2
Punjab,2020,2,Fatehgarh Sahib,226303,361269235.7237024,2020-Q2
Punjab,2020,2,Rupnagar,280893,495729228.34093374,2020-Q2
Punjab,2020,2,Tarn Taran,262356,645838390.469635,2020-Q2
Punjab,2020,2,Sas Nagar,1839791,3374122041.344126,2020-Q2
Punjab,2020,2,Sangrur,497181,1065127674.290858,2020-Q2
Punjab,2020,2,Jalandhar,1023443,2169814875.621091,2020-Q2
Punjab,2020,2,Bathinda,627821,1418732928.7795851,2020-Q2
Punjab,2020,2,Kapurthala,283656,531729022.58774287,2020-Q2
Punjab,2020,2,Firozepur,312560,762478210.8187581,2020-Q2
Punjab,2020,2,Gurdaspur,368986,785055258.3011489,2020-Q2
Punjab,2020,2,Amritsar,968730,2109955827.741993,2020-Q2
Punjab,2020,2,Faridkot,194882,473676684.2217288,2020-Q2
Punjab,2020,2,Hoshiarpur,430930,740901804.834342,2020-Q2
Punjab,2020,2,Moga,210593,507379498.0839576,2020-Q2
Punjab,2020,3,Shahid Bhagat Singh Nagar,133766,266667583.9142317,2020-Q3
Punjab,2020,3,Fazilka,650223,1533956137.401909,2020-Q3
Punjab,2020,3,Barnala,153737,376310320.760211,2020-Q3
Punjab,2020,3,Mansa,203014,491905113.0190328,2020-Q3
Punjab,2020,3,Ludhiana,5373096,13411978555.2244,2020-Q3
Punjab,2020,3,Sri Muktsar Sahib,264597,638000001.3578072,2020-Q3
Punjab,2020,3,Patiala,1133088,2639345147.60469,2020-Q3
Punjab,2020,3,Pathankot,447422,1117386418.785541,2020-Q3
Punjab,2020,3,Fatehgarh Sahib,271574,517956571.8860032,2020-Q3
Punjab,2020,3,Rupnagar,311185,660672227.5681766,2020-Q3
Punjab,2020,3,Tarn Taran,261186,697808778.4232113,2020-Q3
Punjab,2020,3,Sas Nagar,2481665,4322991690.252305,2020-Q3
Punjab,2020,3,Sangrur,520244,1244533965.471407,2020-Q3
Punjab,2020,3,Jalandhar,1143419,2630961420.3212028,2020-Q3
Punjab,2020,3,Bathinda,761837,1942683602.933688,2020-Q3
Punjab,2020,3,Kapurthala,304892,651056198.9365519,2020-Q3
Punjab,2020,3,Firozepur,343064,915595083.5539352,2020-Q3
Punjab,2020,3,Gurdaspur,390401,964246073.2802036,2020-Q3
Punjab,2020,3,Amritsar,1171180,2977010022.917255,2020-Q3
Punjab,2020,3,Faridkot,219522,581223102.7123432,2020-Q3
Punjab,2020,3,Hoshiarpur,444703,938565050.5404744,2020-Q3
Punjab,2020,3,Moga,225758,602239080.9487607,2020-Q3
Punjab,2020,4,Shahid Bhagat Singh Nagar,171514,364671502.3509329,2020-Q4
Punjab,2020,4,Fazilka,898108,2330645109.184926,2020-Q4
Punjab,2020,4,Barnala,211664,543907704.3118169,2020-Q4
Punjab,2020,4,Mansa,251729,690386270.4409262,2020-Q4
Punjab,2020,4,Ludhiana,6433526,16002263104.77764,2020-Q4
Punjab,2020,4,Sri Muktsar Sahib,374112,943798169.2289516,2020-Q4
Punjab,2020,4,Patiala,1580719,3741094568.09765,2020-Q4
Punjab,2020,4,Pathankot,613446,1556030355.883729,2020-Q4
Punjab,2020,4,Fatehgarh Sahib,376380,773200338.865615,2020-Q4
Punjab,2020,4,Rupnagar,432993,957695711.5498352,2020-Q4
Punjab,2020,4,Tarn Taran,371134,1101751631.844421,2020-Q4
Punjab,2020,4,Sas Nagar,3755533,6001552668.838072,2020-Q4
Punjab,2020,4,Sangrur,709657,1815228277.112636,2020-Q4
Punjab,2020,4,Jalandhar,1514774,3490141380.451921,2020-Q4
Punjab,2020,4,Bathinda,1029813,2560230080.0724864,2020-Q4
Punjab,2020,4,Kapurthala,436469,913947164.6455272,2020-Q4
Punjab,2020,4,Firozepur,461706,1296371290.864509,2020-Q4
Punjab,2020,4,Gurdaspur,536367,1458949621.4399712,2020-Q4
Punjab,2020,4,Amritsar,1634555,4214164098.316762,2020-Q4
Punjab,2020,4,Faridkot,306409,825084777.2741755,2020-Q4
Punjab,2020,4,Hoshiarpur,584688,1343655246.8605402,2020-Q4
Punjab,2020,4,Moga,312629,850637407.1420671,2020-Q4
Punjab,2021,1,Shahid Bhagat Singh Nagar,162140,362806795.4619291,2021-Q1
Punjab,2021,1,Fazilka,926196,2485697202.772148,2021-Q1
Punjab,2021,1,Barnala,213402,567704477.2682207,2021-Q1
Punjab,2021,1,Mansa,244012,676069005.1052742,2021-Q1
Punjab,2021,1,Ludhiana,8956495,19225271865.793262,2021-Q1
Punjab,2021,1,Sri Muktsar Sahib,378201,969640044.7918326,2021-Q1
Punjab,2021,1,Patiala,1594101,3743416293.296061,2021-Q1
Punjab,2021,1,Pathankot,570864,1486337867.452893,2021-Q1
Punjab,2021,1,Fatehgarh Sahib,395693,762704864.7516431,2021-Q1
Punjab,2021,1,Rupnagar,431769,943540386.5908538,2021-Q1
Punjab,2021,1,Tarn Taran,372077,1100852834.08939,2021-Q1
Punjab,2021,1,Sas Nagar,4469959,6737530092.495852,2021-Q1
Punjab,2021,1,Sangrur,697801,1779386402.710884,2021-Q1
Punjab,2021,1,Jalandhar,1716126,3828908006.2314,2021-Q1
Punjab,2021,1,Bathinda,1089719,2681512020.113289,2021-Q1
Punjab,2021,1,Kapurthala,546584,1037569858.588839,2021-Q1
Punjab,2021,1,Firozepur,447201,1235768673.1019611,2021-Q1
Punjab,2021,1,Gurdaspur,535219,1479254052.735268,2021-Q1
Punjab,2021,1,Amritsar,1823100,4535248139.891067,2021-Q1
Punjab,2021,1,Faridkot,295483,800134592.0725646,2021-Q1
Punjab,2021,1,Hoshiarpur,585780,1384031539.442925,2021-Q1
Punjab,2021,1,Moga,318913,867502076.3491856,2021-Q1
Punjab,2021,2,Shahid Bhagat Singh Nagar,199137,428472492.1106252,2021-Q2
Punjab,2021,2,Fazilka,1140866,2840373948.485002,2021-Q2
Punjab,2021,2,Barnala,260490,682913602.7028843,2021-Q2
Punjab,2021,2,Mansa,299561,842455754.8990321,2021-Q2
Punjab,2021,2,Ludhiana,11475061,23530471085.65236,2021-Q2
Punjab,2021,2,Sri Muktsar Sahib,461666,1217120126.553057,2021-Q2
Punjab,2021,2,Patiala,1870993,4409169677.40231,2021-Q2
Punjab,2021,2,Pathankot,731752,1772534610.492737,2021-Q2
Punjab,2021,2,Fatehgarh Sahib,432074,882379156.0519567,2021-Q2
Punjab,2021,2,Rupnagar,519639,1107250487.393726,2021-Q2
Punjab,2021,2,Tarn Taran,478877,1414918504.424886,2021-Q2
Punjab,2021,2,Sas Nagar,4707042,7288830376.63194,2021-Q2
Punjab,2021,2,Sangrur,852138,2194371528.579551,2021-Q2
Punjab,2021,2,Jalandhar,1968477,4316968650.261899,2021-Q2
Punjab,2021,2,Bathinda,1271905,3102199906.640081,2021-Q2
Punjab,2021,2,Kapurthala,617180,1181217113.162229,2021-Q2
Punjab,2021,2,Firozepur,566212,1515459267.406472,2021-Q2
Punjab,2021,2,Gurdaspur,679681,1859640037.266337,2021-Q2
Punjab,2021,2,Amritsar,2166296,5279064151.566084,2021-Q2
Punjab,2021,2,Faridkot,360862,970606063.4479282,2021-Q2
Punjab,2021,2,Hoshiarpur,721249,1657693325.4352272,2021-Q2
Punjab,2021,2,Moga,390090,1036948696.0490452,2021-Q2
Punjab,2021,3,Shahid Bhagat Singh Nagar,246166,522681572.6374492,2021-Q3
Punjab,2021,3,Fazilka,1378018,3111874915.874538,2021-Q3
Punjab,2021,3,Barnala,320049,763404748.4096816,2021-Q3
Punjab,2021,3,Mansa,358173,930129970.1113764,2021-Q3
Punjab,2021,3,Ludhiana,16104345,30807741534.262592,2021-Q3
Punjab,2021,3,Sri Muktsar Sahib,565139,1387666369.43706,2021-Q3
Punjab,2021,3,Patiala,2400121,5270148761.145614,2021-Q3
Punjab,2021,3,Pathankot,936270,2224480978.571439,2021-Q3
Punjab,2021,3,Fatehgarh Sahib,578476,1082095437.898424,2021-Q3
Punjab,2021,3,Rupnagar,643288,1299731447.9082212,2021-Q3
Punjab,2021,3,Tarn Taran,605311,1622461111.829575,2021-Q3
Punjab,2021,3,Sas Nagar,6040235,8963728598.89373,2021-Q3
Punjab,2021,3,Sangrur,1015897,2422730555.689826,2021-Q3
Punjab,2021,3,Jalandhar,2663707,5579482421.017923,2021-Q3
Punjab,2021,3,Bathinda,1647401,3788551283.176149,2021-Q3
Punjab,2021,3,Kapurthala,750543,1431884221.121972,2021-Q3
Punjab,2021,3,Firozepur,726158,1775054774.924417,2021-Q3
Punjab,2021,3,Gurdaspur,826384,2134471376.474116,2021-Q3
Punjab,2021,3,Amritsar,2859630,6530832877.10007,2021-Q3
Punjab,2021,3,Faridkot,459444,1139863249.962675,2021-Q3
Punjab,2021,3,Hoshiarpur,907847,1983363435.829631,2021-Q3
Punjab,2021,3,Moga,500887,1220181198.3354452,2021-Q3
Punjab,2021,4,Shahid Bhagat Singh Nagar,292751,677038189.9428892,2021-Q4
Punjab,2021,4,Fazilka,1650972,4131028405.490648,2021-Q4
Punjab,2021,4,Barnala,384260,1018474611.09552,2021-Q4
Punjab,2021,4,Mansa,431397,1152855636.813005,2021-Q4
Punjab,2021,4,Ludhiana,19553778,39292772660.87953,2021-Q4
Punjab,2021,4,Sri Muktsar Sahib,679638,1754917964.106136,2021-Q4
Punjab,2021,4,Patiala,2901070,6755184061.574617,2021-Q4
Punjab,2021,4,Pathankot,1200445,2875653268.7139997,2021-Q4
Punjab,2021,4,Fatehgarh Sahib,724497,1400988326.9520872,2021-Q4
Punjab,2021,4,Rupnagar,794332,1677659589.705927,2021-Q4
Punjab,2021,4,Tarn Taran,773669,2342100805.235133,2021-Q4
Punjab,2021,4,Sas Nagar,7503637,11088791931.95162,2021-Q4
Punjab,2021,4,Sangrur,1205039,3205553098.063291,2021-Q4
Punjab,2021,4,Jalandhar,3218973,7030833843.58709,2021-Q4
Punjab,2021,4,Bathinda,2056317,4674339276.828988,2021-Q4
Punjab,2021,4,Kapurthala,1175355,2110713842.50009,2021-Q4
Punjab,2021,4,Firozepur,873797,2296641050.612264,2021-Q4
Punjab,2021,4,Gurdaspur,1063972,2953340265.967179,2021-Q4
Punjab,2021,4,Amritsar,3576353,8606940269.65073,2021-Q4
Punjab,2021,4,Faridkot,566020,1451743775.3929482,2021-Q4
Punjab,2021,4,Hoshiarpur,1126456,2635348134.766356,2021-Q4
Punjab,2021,4,Moga,606632,1577207232.169825,2021-Q4
Punjab,2022,1,Shahid Bhagat Singh Nagar,340553,754808886.4344003,2022-Q1
Punjab,2022,1,Fazilka,1942203,4723173436.355923,2022-Q1
Punjab,2022,1,Barnala,442916,1118667240.824674,2022-Q1
Punjab,2022,1,Mansa,493051,1332400622.572297,2022-Q1
Punjab,2022,1,Ludhiana,21131450,40193189296.74829,2022-Q1
Punjab,2022,1,Sri Muktsar Sahib,774921,1988145225.473246,2022-Q1
Punjab,2022,1,Patiala,3167322,7185470674.538302,2022-Q1
Punjab,2022,1,Pathankot,1380244,3057799524.708643,2022-Q1
Punjab,2022,1,Fatehgarh Sahib,782421,1508717083.8833778,2022-Q1
Punjab,2022,1,Rupnagar,883623,1779472847.962162,2022-Q1
Punjab,2022,1,Tarn Taran,897173,2646190440.1932006,2022-Q1
Punjab,2022,1,Sas Nagar,8233644,11945087945.784222,2022-Q1
Punjab,2022,1,Sangrur,1350576,3436077358.2981358,2022-Q1
Punjab,2022,1,Jalandhar,3480708,7482301985.829842,2022-Q1
Punjab,2022,1,Bathinda,2252561,5132201177.079786,2022-Q1
Punjab,2022,1,Kapurthala,1326492,2322895082.070088,2022-Q1
Punjab,2022,1,Firozepur,970466,2454302345.864997,2022-Q1
Punjab,2022,1,Gurdaspur,1247036,3332722150.347197,2022-Q1
Punjab,2022,1,Amritsar,4020245,9595112041.612686,2022-Q1
Punjab,2022,1,Faridkot,635912,1585141674.931469,2022-Q1
Punjab,2022,1,Hoshiarpur,1287033,2922265356.610465,2022-Q1
Punjab,2022,1,Moga,717752,1893835707.839752,2022-Q1
Punjab,2022,2,Shahid Bhagat Singh Nagar,424028,879715988.2182678,2022-Q2
Punjab,2022,2,Fazilka,2322893,5235266714.4649935,2022-Q2
Punjab,2022,2,Barnala,525478,1248712053.1667,2022-Q2
Punjab,2022,2,Mansa,559935,1420971531.943417,2022-Q2
Punjab,2022,2,Ludhiana,26982785,46924183892.05508,2022-Q2
Punjab,2022,2,Sri Muktsar Sahib,918419,2303584705.240619,2022-Q2
Punjab,2022,2,Patiala,3836784,8150713456.483325,2022-Q2
Punjab,2022,2,Pathankot,1733490,3654246286.072719,2022-Q2
Punjab,2022,2,Fatehgarh Sahib,989866,1727745885.539756,2022-Q2
Punjab,2022,2,Rupnagar,1133293,2049364030.250873,2022-Q2
Punjab,2022,2,Tarn Taran,1110292,3167618397.263143,2022-Q2
Punjab,2022,2,Sas Nagar,10260992,13821174897.26477,2022-Q2
Punjab,2022,2,Sangrur,1640279,3950202304.556945,2022-Q2
Punjab,2022,2,Jalandhar,4368370,8843362969.63771,2022-Q2
Punjab,2022,2,Bathinda,2774270,5859074278.903449,2022-Q2
Punjab,2022,2,Kapurthala,1900455,2826285167.86687,2022-Q2
Punjab,2022,2,Firozepur,1194856,2856210280.610547,2022-Q2
Punjab,2022,2,Gurdaspur,1502920,3866251481.902442,2022-Q2
Punjab,2022,2,Amritsar,4934930,11388945408.67424,2022-Q2
Punjab,2022,2,Faridkot,739348,1728817176.276518,2022-Q2
Punjab,2022,2,Hoshiarpur,1566325,3301188092.4289627,2022-Q2
Punjab,2022,2,Moga,852815,2141791370.405548,2022-Q2
Punjab,2022,3,Shahid Bhagat Singh Nagar,483153,937934712.0162878,2022-Q3
Punjab,2022,3,Fazilka,2618054,5147923013.794576,2022-Q3
Punjab,2022,3,Barnala,532765,1210798411.056943,2022-Q3
Punjab,2022,3,Mansa,701264,1580218153.358941,2022-Q3
Punjab,2022,3,Ludhiana,31697344,52659794645.55728,2022-Q3
Punjab,2022,3,Sri Muktsar Sahib,908002,2023500642.635824,2022-Q3
Punjab,2022,3,Patiala,4007021,8011939442.457413,2022-Q3
Punjab,2022,3,Pathankot,1792893,3662889899.847559,2022-Q3
Punjab,2022,3,Fatehgarh Sahib,1208117,2017933257.7632413,2022-Q3
Punjab,2022,3,Rupnagar,1215417,2082392159.958469,2022-Q3
Punjab,2022,3,Tarn Taran,1165600,3069186486.875894,2022-Q3
Punjab,2022,3,Sas Nagar,13524410,18050299571.024494,2022-Q3
Punjab,2022,3,Sangrur,1738211,3906837027.394226,2022-Q3
Punjab,2022,3,Jalandhar,4730075,9243374092.577248,2022-Q3
Punjab,2022,3,Bathinda,2929344,5852032739.03561,2022-Q3
Punjab,2022,3,Kapurthala,2952123,3702626207.30357,2022-Q3
Punjab,2022,3,Firozepur,1258324,2715437422.352507,2022-Q3
Punjab,2022,3,Gurdaspur,1703819,3946159562.031533,2022-Q3
Punjab,2022,3,Amritsar,5353882,11781862029.20547,2022-Q3
Punjab,2022,3,Faridkot,862675,1828525829.5643733,2022-Q3
Punjab,2022,3,Hoshiarpur,1789334,3625177520.57322,2022-Q3
Punjab,2022,3,Moga,1006070,2262600179.970514,2022-Q3
Punjab,2022,4,Shahid Bhagat Singh Nagar,494561,1036326150.146551,2022-Q4
Punjab,2022,4,Fazilka,2704233,5829795275.137226,2022-Q4
Punjab,2022,4,Barnala,585335,1434862340.6905951,2022-Q4
Punjab,2022,4,Mansa,769910,1876731923.1424592,2022-Q4
Punjab,2022,4,Ludhiana,33298864,57521708592.12727,2022-Q4
