State,Year,Quarter,District,Transaction_Count,Transaction_Amount,YearQuarter
Gujarat,2022,3,Bharuch,11270803,15949022077.719542,2022-Q3
Gujarat,2022,3,Banas Kantha,11035119,22401495021.82648,2022-Q3
Gujarat,2022,3,Gandhinagar,10879868,17098915693.48831,2022-Q3
Gujarat,2022,3,Valsad,9633288,13905599408.86188,2022-Q3
Gujarat,2022,3,Kachchh,9375781,16533683640.30562,2022-Q3
Gujarat,2022,3,Rajkot,8053297,15206611341.200825,2022-Q3
Gujarat,2022,3,Mahesana,6403784,12429803356.66823,2022-Q3
Gujarat,2022,4,Ahmadabad,133174553,212037117715.3488,2022-Q4
Gujarat,2022,4,Surat,52037142,85923991746.92256,2022-Q4
Gujarat,2022,4,Vadodara,20968443,30304178848.496628,2022-Q4
Gujarat,2022,4,Bharuch,15879527,22486941029.828552,2022-Q4
Gujarat,2022,4,Banas Kantha,12352158,25179922289.86369,2022-Q4
Gujarat,2022,4,Gandhinagar,12010565,19015449813.73801,2022-Q4
Gujarat,2022,4,Valsad,11103340,15842261457.571371,2022-Q4
Gujarat,2022,4,Kachchh,9617702,17113433243.30934,2022-Q4
Gujarat,2022,4,Rajkot,9260831,17834314868.93695,2022-Q4
Gujarat,2022,4,Mahesana,7160396,14173625244.24226,2022-Q4
Haryana,2018,1,Gurugram,1408070,2317083393.8960967,2018-Q1
Haryana,2018,1,Faridabad,521939,772738359.1903924,2018-Q1
Haryana,2018,1,Hisar,240517,355732765.7536729,2018-Q1
Haryana,2018,1,Rewari,199418,280095218.8487885,2018-Q1
Haryana,2018,1,Panipat,183960,263054774.7449156,2018-Q1
Haryana,2018,1,Sonipat,178766,279804665.7475828,2018-Q1
Haryana,2018,1,Karnal,169313,247718779.06675455,2018-Q1
Haryana,2018,1,Sirsa,164867,164313975.8712107,2018-Q1
Haryana,2018,1,Bhiwani,125150,190361119.4002706,2018-Q1
Haryana,2018,1,Rohtak,121728,215207976.23801097,2018-Q1
Haryana,2018,2,Gurugram,1893511,3604758914.735219,2018-Q2
Haryana,2018,2,Faridabad,698865,1211325239.46692,2018-Q2
Haryana,2018,2,Hisar,320500,627894549.2713584,2018-Q2
Haryana,2018,2,Panipat,265754,440169913.37038255,2018-Q2
Haryana,2018,2,Rewari,263194,453157049.1288284,2018-Q2
Haryana,2018,2,Sonipat,253130,475518495.4836759,2018-Q2
Haryana,2018,2,Sirsa,234948,288080253.195745,2018-Q2
Haryana,2018,2,Karnal,224254,430353501.6175366,2018-Q2
Haryana,2018,2,Ambala,180500,352994750.8908926,2018-Q2
Haryana,2018,2,Rohtak,179677,372787270.2835766,2018-Q2
Haryana,2018,3,Gurugram,2877059,5115393851.988528,2018-Q3
Haryana,2018,3,Faridabad,1058983,1722572594.332482,2018-Q3
Haryana,2018,3,Hisar,390428,961080725.8344724,2018-Q3
Haryana,2018,3,Rewari,350599,643047741.7898456,2018-Q3
Haryana,2018,3,Panipat,331409,660571357.2553346,2018-Q3
Haryana,2018,3,Sonipat,315829,689899150.946893,2018-Q3
Haryana,2018,3,Karnal,282956,594890203.9680781,2018-Q3
Haryana,2018,3,Rohtak,242013,568546327.48272,2018-Q3
Haryana,2018,3,Ambala,233248,522223540.2280037,2018-Q3
Haryana,2018,3,Sirsa,222321,409263123.8749541,2018-Q3
Haryana,2018,4,Gurugram,4651606,7834266744.800945,2018-Q4
Haryana,2018,4,Faridabad,2271109,2832603200.5767293,2018-Q4
Haryana,2018,4,Rewari,535609,1038332553.897626,2018-Q4
Haryana,2018,4,Hisar,511206,1476103125.5799582,2018-Q4
Haryana,2018,4,Sonipat,428989,1037340218.17385,2018-Q4
Haryana,2018,4,Panipat,427930,960831966.9902786,2018-Q4
Haryana,2018,4,Palwal,383775,672481291.542182,2018-Q4
Haryana,2018,4,Karnal,356327,883621789.4906831,2018-Q4
Haryana,2018,4,Jhajjar,319972,741571573.9301258,2018-Q4
Haryana,2018,4,Ambala,313017,778868451.264339,2018-Q4
Haryana,2019,1,Gurugram,8723777,10558099866.88987,2019-Q1
Haryana,2019,1,Faridabad,4020631,4128377201.436385,2019-Q1
Haryana,2019,1,Rewari,992599,1395914440.3212428,2019-Q1
Haryana,2019,1,Palwal,719323,1032542809.360086,2019-Q1
Haryana,2019,1,Hisar,703750,1656524675.572845,2019-Q1
Haryana,2019,1,Sonipat,699422,1419939621.332883,2019-Q1
Haryana,2019,1,Panipat,685081,1414874465.035755,2019-Q1
Haryana,2019,1,Karnal,589011,1295083691.156188,2019-Q1
Haryana,2019,1,Rohtak,575222,1345411743.258372,2019-Q1
Haryana,2019,1,Jhajjar,548076,1042049466.282319,2019-Q1
Haryana,2019,2,Gurugram,8386864,11575310786.46454,2019-Q2
Haryana,2019,2,Faridabad,3523377,4505940224.123979,2019-Q2
Haryana,2019,2,Rohtak,1096201,2813329870.614499,2019-Q2
Haryana,2019,2,Panipat,1019615,2473242371.019817,2019-Q2
Haryana,2019,2,Rewari,889511,1639474281.2498112,2019-Q2
Haryana,2019,2,Sonipat,888795,2100408323.279781,2019-Q2
Haryana,2019,2,Karnal,814251,2062725761.781968,2019-Q2
Haryana,2019,2,Hisar,761001,2054472611.4927535,2019-Q2
Haryana,2019,2,Palwal,741633,1293085677.97656,2019-Q2
Haryana,2019,2,Jhajjar,569289,1308026488.612537,2019-Q2
Haryana,2019,3,Gurugram,11843666,15022524504.76374,2019-Q3
Haryana,2019,3,Faridabad,4701377,5869168552.228926,2019-Q3
Haryana,2019,3,Rewari,1206241,2010833861.512252,2019-Q3
Haryana,2019,3,Rohtak,1158516,3225248552.778762,2019-Q3
Haryana,2019,3,Panipat,1155825,2901827842.890513,2019-Q3
Haryana,2019,3,Sonipat,1066029,2495689739.736125,2019-Q3
Haryana,2019,3,Palwal,1061268,1687988450.11718,2019-Q3
Haryana,2019,3,Hisar,1055411,2558826214.563476,2019-Q3
Haryana,2019,3,Karnal,991286,2467996778.788671,2019-Q3
Haryana,2019,3,Jhajjar,755297,1642655006.4215212,2019-Q3
Haryana,2019,4,Gurugram,14935865,19000424238.11497,2019-Q4
Haryana,2019,4,Faridabad,5358174,7782346423.807224,2019-Q4
Haryana,2019,4,Rewari,1538398,2831585559.795183,2019-Q4
Haryana,2019,4,Panipat,1437677,3870819294.7898273,2019-Q4
Haryana,2019,4,Rohtak,1428337,4158625641.792381,2019-Q4
Haryana,2019,4,Sonipat,1368457,3347168252.768132,2019-Q4
Haryana,2019,4,Hisar,1309901,3351369912.8069725,2019-Q4
Haryana,2019,4,Karnal,1280457,3322975421.6792207,2019-Q4
Haryana,2019,4,Palwal,1273274,2370503274.367792,2019-Q4
Haryana,2019,4,Jhajjar,965474,2147473030.3808527,2019-Q4
Haryana,2020,1,Gurugram,16484737,21152356889.05249,2020-Q1
Haryana,2020,1,Faridabad,5840117,8881105700.091959,2020-Q1
Haryana,2020,1,Sonipat,2016893,5091258326.483329,2020-Q1
Haryana,2020,1,Rohtak,1803076,5175066327.070365,2020-Q1
Haryana,2020,1,Panipat,1781967,4661669007.426311,2020-Q1
Haryana,2020,1,Rewari,1747564,3142595798.451386,2020-Q1
Haryana,2020,1,Palwal,1613263,3109146806.57809,2020-Q1
Haryana,2020,1,Karnal,1579733,4003478768.7248425,2020-Q1
Haryana,2020,1,Hisar,1533724,3820470010.4559903,2020-Q1
Haryana,2020,1,Mewat,1241283,3154872672.0695763,2020-Q1
Haryana,2020,2,Gurugram,11284856,14426170120.90345,2020-Q2
Haryana,2020,2,Faridabad,5775792,8177450074.37961,2020-Q2
Haryana,2020,2,Palwal,2090627,3788124543.124005,2020-Q2
Haryana,2020,2,Sonipat,2067865,5016220638.103822,2020-Q2
Haryana,2020,2,Rohtak,2050920,5946541938.9652815,2020-Q2
Haryana,2020,2,Rewari,2022132,3582603328.500936,2020-Q2
Haryana,2020,2,Panipat,2011582,5207544726.945989,2020-Q2
Haryana,2020,2,Hisar,1644838,4146210408.44509,2020-Q2
Haryana,2020,2,Karnal,1629574,4045109843.202601,2020-Q2
Haryana,2020,2,Mewat,1598705,3658746771.705061,2020-Q2
Haryana,2020,3,Gurugram,18098421,23437360421.86216,2020-Q3
Haryana,2020,3,Faridabad,8700173,13490214442.58587,2020-Q3
Haryana,2020,3,Rewari,3041169,5346067429.247877,2020-Q3
Haryana,2020,3,Sonipat,2922945,7024743099.006163,2020-Q3
Haryana,2020,3,Palwal,2672871,4869775358.80177,2020-Q3
Haryana,2020,3,Panipat,2334545,5809998640.786768,2020-Q3
Haryana,2020,3,Hisar,2209518,5761605477.767697,2020-Q3
Haryana,2020,3,Mewat,2107221,5099537212.926384,2020-Q3
Haryana,2020,3,Karnal,1955755,4578348863.2612,2020-Q3
Haryana,2020,3,Rohtak,1740356,4643691557.73987,2020-Q3
Haryana,2020,4,Gurugram,28192581,35629614077.0103,2020-Q4
Haryana,2020,4,Faridabad,12149079,19603646063.14785,2020-Q4
Haryana,2020,4,Rewari,4329508,8169865745.127572,2020-Q4
Haryana,2020,4,Sonipat,3721622,9010603701.960869,2020-Q4
Haryana,2020,4,Palwal,3692902,7333424919.06859,2020-Q4
Haryana,2020,4,Hisar,3190398,8738948858.681065,2020-Q4
Haryana,2020,4,Panipat,3059943,7874714735.936348,2020-Q4
Haryana,2020,4,Mewat,2948645,7484819524.783331,2020-Q4
Haryana,2020,4,Karnal,2527301,6152410695.701475,2020-Q4
Haryana,2020,4,Jhajjar,2429140,5544973431.463554,2020-Q4
Haryana,2021,1,Gurugram,31719830,39350276708.73313,2021-Q1
Haryana,2021,1,Faridabad,12970900,21241648453.91784,2021-Q1
Haryana,2021,1,Rewari,4385531,8303713646.79833,2021-Q1
Haryana,2021,1,Sonipat,4353956,9992974986.499811,2021-Q1
Haryana,2021,1,Palwal,3641453,7214450169.004797,2021-Q1
Haryana,2021,1,Hisar,3294765,8859730937.006823,2021-Q1
Haryana,2021,1,Panipat,3288095,7866864997.406405,2021-Q1
Haryana,2021,1,Mewat,3236320,8671355565.335659,2021-Q1
Haryana,2021,1,Karnal,2822406,6379825746.570849,2021-Q1
Haryana,2021,1,Rohtak,2708295,6792159646.748035,2021-Q1
Haryana,2021,2,Gurugram,32311326,39938868048.39105,2021-Q2
Haryana,2021,2,Faridabad,14467773,23831325859.81366,2021-Q2
Haryana,2021,2,Sonipat,5818055,12924700817.49342,2021-Q2
Haryana,2021,2,Rewari,5377720,9762169802.614033,2021-Q2
Haryana,2021,2,Panipat,4781725,10716524259.18295,2021-Q2
Haryana,2021,2,Palwal,4765916,9533885152.800253,2021-Q2
Haryana,2021,2,Hisar,4588374,11866795026.6516,2021-Q2
Haryana,2021,2,Mewat,4011429,9985192715.597248,2021-Q2
Haryana,2021,2,Rohtak,3586587,8769888644.596024,2021-Q2
Haryana,2021,2,Karnal,3501189,7822099240.647442,2021-Q2
Haryana,2021,3,Gurugram,47680658,55914389975.07391,2021-Q3
Haryana,2021,3,Faridabad,19367342,30608591108.26096,2021-Q3
Haryana,2021,3,Rewari,7225396,12146892237.73043,2021-Q3
Haryana,2021,3,Sonipat,7173052,14357121849.97747,2021-Q3
Haryana,2021,3,Panipat,6120958,12577188571.75668,2021-Q3
Haryana,2021,3,Palwal,5875612,10372287086.18314,2021-Q3
Haryana,2021,3,Hisar,5215891,12437366867.17138,2021-Q3
Haryana,2021,3,Mewat,5054460,11174788500.588173,2021-Q3
Haryana,2021,3,Rohtak,4615616,10168683402.047,2021-Q3
Haryana,2021,3,Karnal,4403307,8835919266.381252,2021-Q3
Haryana,2021,4,Gurugram,56754843,69593103272.65858,2021-Q4
Haryana,2021,4,Faridabad,23169872,38292223252.23201,2021-Q4
Haryana,2021,4,Sonipat,8588386,18170993284.93904,2021-Q4
Haryana,2021,4,Rewari,8487387,15492946892.60811,2021-Q4
Haryana,2021,4,Panipat,7419868,16276012822.87931,2021-Q4
Haryana,2021,4,Palwal,7384842,13860018394.65787,2021-Q4
Haryana,2021,4,Mewat,6907605,14906046920.12625,2021-Q4
Haryana,2021,4,Hisar,6193863,16081687128.15365,2021-Q4
Haryana,2021,4,Rohtak,5544335,13098837015.965273,2021-Q4
Haryana,2021,4,Karnal,5416815,11527031601.801607,2021-Q4
Haryana,2022,1,Gurugram,63282822,77508209556.89508,2022-Q1
Haryana,2022,1,Faridabad,25918817,42896865210.61576,2022-Q1
Haryana,2022,1,Sonipat,9614092,19484490398.321854,2022-Q1
Haryana,2022,1,Rewari,9346086,16678823765.17647,2022-Q1
Haryana,2022,1,Panipat,9264902,19020193908.56442,2022-Q1
Haryana,2022,1,Mewat,8788025,17806136968.70603,2022-Q1
Haryana,2022,1,Palwal,8401353,15280812571.29576,2022-Q1
Haryana,2022,1,Hisar,7216543,18068574001.48486,2022-Q1
Haryana,2022,1,Rohtak,6268896,14421297234.32816,2022-Q1
Haryana,2022,1,Karnal,6097787,12324299904.9071,2022-Q1
Haryana,2022,2,Gurugram,79880852,92145454120.45724,2022-Q2
Haryana,2022,2,Faridabad,30409719,48406473821.004944,2022-Q2
Haryana,2022,2,Sonipat,11943138,22987659569.92809,2022-Q2
Haryana,2022,2,Rewari,11224593,19046645607.85733,2022-Q2
Haryana,2022,2,Panipat,10820296,21066063900.647213,2022-Q2
Haryana,2022,2,Mewat,10609222,20575618595.50345,2022-Q2
Haryana,2022,2,Palwal,9782307,17323076797.70682,2022-Q2
Haryana,2022,2,Hisar,8798889,20864338832.46772,2022-Q2
Haryana,2022,2,Rohtak,7714114,16685032554.576132,2022-Q2
Haryana,2022,2,Karnal,7462000,14355989091.56626,2022-Q2
Haryana,2022,3,Gurugram,87103856,99360193857.466,2022-Q3
Haryana,2022,3,Faridabad,31002825,46163415393.39194,2022-Q3
Haryana,2022,3,Sonipat,16738938,29152136081.76558,2022-Q3
Haryana,2022,3,Hisar,15314209,30005386061.11854,2022-Q3
Haryana,2022,3,Panipat,13837300,24633921100.88529,2022-Q3
Haryana,2022,3,Rewari,12015067,19436985212.741524,2022-Q3
Haryana,2022,3,Palwal,11032395,17956834811.92096,2022-Q3
Haryana,2022,3,Mewat,10832560,19134475751.35768,2022-Q3
Haryana,2022,3,Rohtak,9939686,18965127888.07127,2022-Q3
Haryana,2022,3,Karnal,9139842,16912349321.59309,2022-Q3
Haryana,2022,4,Gurugram,92493335,107046551341.7809,2022-Q4
Haryana,2022,4,Faridabad,33161524,49923713557.162994,2022-Q4
Haryana,2022,4,Sonipat,17683407,32605509131.38688,2022-Q4
Haryana,2022,4,Hisar,16862076,34368965296.500374,2022-Q4
Haryana,2022,4,Rohtak,14350357,27248544247.19378,2022-Q4
Haryana,2022,4,Rewari,13324092,22585777499.591312,2022-Q4
Haryana,2022,4,Palwal,13114018,21856737361.77354,2022-Q4
Haryana,2022,4,Panipat,12217738,23682687583.53793,2022-Q4
Haryana,2022,4,Karnal,12214724,23383107604.30775,2022-Q4
Haryana,2022,4,Mewat,11181774,20507941017.88488,2022-Q4
Himachal Pradesh,2018,1,Solan,118881,146873607.4169529,2018-Q1
Himachal Pradesh,2018,1,Kangra,62061,83269925.3876329,2018-Q1
Himachal Pradesh,2018,1,Shimla,54161,84375526.97610706,2018-Q1
Himachal Pradesh,2018,1,Mandi,44169,50308276.313293405,2018-Q1
Himachal Pradesh,2018,1,Chamba,41138,69091183.95337541,2018-Q1
Himachal Pradesh,2018,1,Una,39070,48375221.95801557,2018-Q1
Himachal Pradesh,2018,1,Sirmaur,37721,43579534.40144637,2018-Q1
Himachal Pradesh,2018,1,Hamirpur,32709,37506250.25236499,2018-Q1
Himachal Pradesh,2018,1,Kullu,23978,36599342.90480824,2018-Q1
Himachal Pradesh,2018,1,Bilaspur,21880,20215586.70712164,2018-Q1
Himachal Pradesh,2018,2,Solan,166516,254576422.91686356,2018-Q2
Himachal Pradesh,2018,2,Kangra,97426,172859755.3158103,2018-Q2
Himachal Pradesh,2018,2,Shimla,82195,162202102.5969314,2018-Q2
Himachal Pradesh,2018,2,Mandi,58415,85994890.1558109,2018-Q2
Himachal Pradesh,2018,2,Chamba,55922,125825520.9471192,2018-Q2
Himachal Pradesh,2018,2,Sirmaur,53040,77059907.62248288,2018-Q2
Himachal Pradesh,2018,2,Una,51637,81025669.3259282,2018-Q2
Himachal Pradesh,2018,2,Hamirpur,41507,63207300.3000073,2018-Q2
Himachal Pradesh,2018,2,Kullu,39948,96624850.44143352,2018-Q2
Himachal Pradesh,2018,2,Bilaspur,30705,41392933.9580691,2018-Q2
Himachal Pradesh,2018,3,Solan,229164,373018057.43223625,2018-Q3
Himachal Pradesh,2018,3,Kangra,123560,243834956.63139293,2018-Q3
Himachal Pradesh,2018,3,Shimla,109765,261701779.3946317,2018-Q3
Himachal Pradesh,2018,3,Sirmaur,78762,124334576.9989431,2018-Q3
Himachal Pradesh,2018,3,Mandi,74604,128941896.3065133,2018-Q3
Himachal Pradesh,2018,3,Una,73766,150521417.2722559,2018-Q3
Himachal Pradesh,2018,3,Hamirpur,58022,90529572.1234664,2018-Q3
Himachal Pradesh,2018,3,Chamba,44858,190977335.4683498,2018-Q3
Himachal Pradesh,2018,3,Kullu,40813,95127772.88091436,2018-Q3
Himachal Pradesh,2018,3,Bilaspur,37993,56133326.96672872,2018-Q3
Himachal Pradesh,2018,4,Solan,347191,577618789.1056865,2018-Q4
Himachal Pradesh,2018,4,Kangra,187764,414603049.98790735,2018-Q4
Himachal Pradesh,2018,4,Shimla,156832,396860638.0464437,2018-Q4
Himachal Pradesh,2018,4,Sirmaur,122707,199344353.77429,2018-Q4
Himachal Pradesh,2018,4,Una,110312,222928340.6712972,2018-Q4
Himachal Pradesh,2018,4,Mandi,109661,203827486.0118657,2018-Q4
Himachal Pradesh,2018,4,Hamirpur,76300,146948802.4068125,2018-Q4
Himachal Pradesh,2018,4,Kullu,64285,157752014.91735,2018-Q4
Himachal Pradesh,2018,4,Chamba,63298,160650916.9830967,2018-Q4
Himachal Pradesh,2018,4,Bilaspur,51395,92955686.23996082,2018-Q4
Himachal Pradesh,2019,1,Solan,626201,733453989.2236599,2019-Q1
Himachal Pradesh,2019,1,Shimla,363648,708861957.1918447,2019-Q1
Himachal Pradesh,2019,1,Kangra,266655,478900506.53311074,2019-Q1
Himachal Pradesh,2019,1,Sirmaur,174812,238804557.77733693,2019-Q1
Himachal Pradesh,2019,1,Mandi,167637,287549707.5047521,2019-Q1
Himachal Pradesh,2019,1,Una,151550,232335414.52680328,2019-Q1
Himachal Pradesh,2019,1,Hamirpur,126323,189186708.125866,2019-Q1
Himachal Pradesh,2019,1,Chamba,104811,170503559.1379143,2019-Q1
Himachal Pradesh,2019,1,Kullu,92009,187262819.029819,2019-Q1
Himachal Pradesh,2019,1,Bilaspur,73141,109483745.6606721,2019-Q1
Himachal Pradesh,2019,2,Shimla,807095,1698682743.209046,2019-Q2
Himachal Pradesh,2019,2,Solan,481957,783011937.8847647,2019-Q2
Himachal Pradesh,2019,2,Kangra,295433,591536934.9504749,2019-Q2
Himachal Pradesh,2019,2,Mandi,245467,464902888.77251065,2019-Q2
Himachal Pradesh,2019,2,Hamirpur,150149,270178390.1615547,2019-Q2
Himachal Pradesh,2019,2,Kullu,129068,331174039.3782863,2019-Q2
Himachal Pradesh,2019,2,Sirmaur,127208,220885809.9785687,2019-Q2
Himachal Pradesh,2019,2,Una,105685,189321647.9190805,2019-Q2
Himachal Pradesh,2019,2,Bilaspur,68748,128917341.5279548,2019-Q2
Himachal Pradesh,2019,2,Chamba,62922,128008869.0060637,2019-Q2
Himachal Pradesh,2019,3,Shimla,695970,1981429213.702668,2019-Q3
Himachal Pradesh,2019,3,Solan,563580,919355818.0941983,2019-Q3
Himachal Pradesh,2019,3,Kangra,373339,645470163.0699662,2019-Q3
Himachal Pradesh,2019,3,Mandi,262386,545822136.934624,2019-Q3
Himachal Pradesh,2019,3,Hamirpur,187716,301844559.3146769,2019-Q3
Himachal Pradesh,2019,3,Sirmaur,154972,258531496.7275585,2019-Q3
Himachal Pradesh,2019,3,Kullu,146216,316994313.5845799,2019-Q3
Himachal Pradesh,2019,3,Una,134630,227364592.3232284,2019-Q3
Himachal Pradesh,2019,3,Bilaspur,88416,142694743.740106,2019-Q3
Himachal Pradesh,2019,3,Chamba,87489,151224161.2850334,2019-Q3
Himachal Pradesh,2019,4,Shimla,900252,2553513821.214033,2019-Q4
Himachal Pradesh,2019,4,Solan,693523,1168760137.463309,2019-Q4
Himachal Pradesh,2019,4,Kangra,492277,877780658.252526,2019-Q4
Himachal Pradesh,2019,4,Mandi,332554,678830304.0119475,2019-Q4
Himachal Pradesh,2019,4,Hamirpur,258323,429776009.8441242,2019-Q4
Himachal Pradesh,2019,4,Kullu,204518,442222672.1025748,2019-Q4
Himachal Pradesh,2019,4,Sirmaur,190673,324766028.2612977,2019-Q4
Himachal Pradesh,2019,4,Una,173510,293924768.3295568,2019-Q4
Himachal Pradesh,2019,4,Bilaspur,114888,204391757.7059823,2019-Q4
Himachal Pradesh,2019,4,Chamba,111755,196209094.0899575,2019-Q4
Himachal Pradesh,2020,1,Shimla,1115491,2725598845.039497,2020-Q1
Himachal Pradesh,2020,1,Solan,821088,1293083622.08358,2020-Q1
Himachal Pradesh,2020,1,Kangra,569437,836283217.4197669,2020-Q1
Himachal Pradesh,2020,1,Mandi,357222,582031760.1284182,2020-Q1
Himachal Pradesh,2020,1,Hamirpur,247878,312050564.786769,2020-Q1
Himachal Pradesh,2020,1,Kullu,245803,451467537.5665263,2020-Q1
Himachal Pradesh,2020,1,Sirmaur,240485,386990850.0342259,2020-Q1
Himachal Pradesh,2020,1,Una,208785,305641992.3840707,2020-Q1
Himachal Pradesh,2020,1,Bilaspur,144278,226926312.0178226,2020-Q1
Himachal Pradesh,2020,1,Chamba,139862,213171894.7803222,2020-Q1
Himachal Pradesh,2020,2,Shimla,1090361,2702081598.4635773,2020-Q2
Himachal Pradesh,2020,2,Solan,808170,1165900725.2493389,2020-Q2
Himachal Pradesh,2020,2,Kangra,800587,1148113744.701294,2020-Q2
Himachal Pradesh,2020,2,Mandi,476844,764632316.5536959,2020-Q2
Himachal Pradesh,2020,2,Hamirpur,283099,412476792.8843811,2020-Q2
Himachal Pradesh,2020,2,Sirmaur,281385,405760136.7626385,2020-Q2
Himachal Pradesh,2020,2,Una,271636,407244006.0493056,2020-Q2
Himachal Pradesh,2020,2,Kullu,211730,311597474.942107,2020-Q2
Himachal Pradesh,2020,2,Chamba,195242,282218981.7534903,2020-Q2
Himachal Pradesh,2020,2,Bilaspur,191375,284432330.0313782,2020-Q2
Himachal Pradesh,2020,3,Shimla,1285819,3273522193.695003,2020-Q3
Himachal Pradesh,2020,3,Solan,1025251,1684944862.952114,2020-Q3
Himachal Pradesh,2020,3,Kangra,874419,1454881898.970782,2020-Q3
Himachal Pradesh,2020,3,Mandi,510105,917547335.014626,2020-Q3
Himachal Pradesh,2020,3,Una,351065,649892231.6889068,2020-Q3
Himachal Pradesh,2020,3,Hamirpur,330684,570857451.2158681,2020-Q3
Himachal Pradesh,2020,3,Sirmaur,327646,558556837.731833,2020-Q3
Himachal Pradesh,2020,3,Kullu,256926,493361636.4825508,2020-Q3
Himachal Pradesh,2020,3,Chamba,219469,362005461.9674266,2020-Q3
Himachal Pradesh,2020,3,Bilaspur,202526,342802524.6465795,2020-Q3
Himachal Pradesh,2020,4,Shimla,1481567,3532549313.262061,2020-Q4
Himachal Pradesh,2020,4,Solan,1429031,2365446849.233446,2020-Q4
Himachal Pradesh,2020,4,Kangra,1184008,2119401487.87651,2020-Q4
Himachal Pradesh,2020,4,Mandi,671714,1247938155.797392,2020-Q4
Himachal Pradesh,2020,4,Kullu,468786,964080436.8492868,2020-Q4
Himachal Pradesh,2020,4,Una,449443,882226488.1512836,2020-Q4
Himachal Pradesh,2020,4,Sirmaur,443100,785448896.1147676,2020-Q4
Himachal Pradesh,2020,4,Hamirpur,431123,781165089.0953673,2020-Q4
Himachal Pradesh,2020,4,Chamba,304032,507880011.35891896,2020-Q4
Himachal Pradesh,2020,4,Bilaspur,275513,518335916.86632514,2020-Q4
Himachal Pradesh,2021,1,Shimla,1871647,3621617004.9139824,2021-Q1
Himachal Pradesh,2021,1,Solan,1415611,2334165842.866145,2021-Q1
Himachal Pradesh,2021,1,Kangra,1122291,2006571077.113485,2021-Q1
Himachal Pradesh,2021,1,Mandi,659769,1258330265.840951,2021-Q1
Himachal Pradesh,2021,1,Kullu,550514,1212317567.807122,2021-Q1
Himachal Pradesh,2021,1,Una,490374,941158055.3202168,2021-Q1
Himachal Pradesh,2021,1,Sirmaur,451501,789668056.651283,2021-Q1
Himachal Pradesh,2021,1,Hamirpur,416499,720857278.5633022,2021-Q1
Himachal Pradesh,2021,1,Chamba,273886,510880053.0153754,2021-Q1
Himachal Pradesh,2021,1,Bilaspur,256578,504967322.0491565,2021-Q1
Himachal Pradesh,2021,2,Shimla,2474329,4402623043.9412,2021-Q2
Himachal Pradesh,2021,2,Solan,1658067,2575741414.5946493,2021-Q2
Himachal Pradesh,2021,2,Kangra,1399606,2443026330.298203,2021-Q2
Himachal Pradesh,2021,2,Mandi,832152,1488270045.9430392,2021-Q2
Himachal Pradesh,2021,2,Una,634078,1174326754.652778,2021-Q2
Himachal Pradesh,2021,2,Sirmaur,567339,922354065.2120936,2021-Q2
Himachal Pradesh,2021,2,Hamirpur,551934,946105069.9392334,2021-Q2
Himachal Pradesh,2021,2,Kullu,510109,966612054.811816,2021-Q2
Himachal Pradesh,2021,2,Chamba,364270,617691720.4435453,2021-Q2
Himachal Pradesh,2021,2,Bilaspur,322915,613068902.4728887,2021-Q2
Himachal Pradesh,2021,3,Shimla,3421673,6296627879.774386,2021-Q3
Himachal Pradesh,2021,3,Solan,2183306,3233240074.927152,2021-Q3
Himachal Pradesh,2021,3,Kangra,1671112,2887492721.7433066,2021-Q3
Himachal Pradesh,2021,3,Mandi,945135,1753985903.702748,2021-Q3
Himachal Pradesh,2021,3,Una,799861,1417386870.9287388,2021-Q3
Himachal Pradesh,2021,3,Kullu,730794,1573258668.341754,2021-Q3
Himachal Pradesh,2021,3,Sirmaur,681413,1083275309.427523,2021-Q3
Himachal Pradesh,2021,3,Hamirpur,626711,1085444382.563747,2021-Q3
Himachal Pradesh,2021,3,Chamba,426381,769418422.8733866,2021-Q3
