State,Year,Quarter,Transaction_Type,Transaction_Count,Transaction_Amount,YearQuarter
Madhya Pradesh,2021,3,Peer-to-peer payments,127654821,398912712886.4574,2021-Q3
Madhya Pradesh,2021,3,Recharge & bill payments,44437315,19025346050.62772,2021-Q3
Madhya Pradesh,2021,3,Financial Services,174454,180366422.5824598,2021-Q3
Madhya Pradesh,2021,3,Others,742972,408508699.4365407,2021-Q3
Madhya Pradesh,2021,4,Merchant payments,197193842,126461098235.0232,2021-Q4
Madhya Pradesh,2021,4,Peer-to-peer payments,159649020,507118521843.3588,2021-Q4
Madhya Pradesh,2021,4,Recharge & bill payments,46220966,22492766779.15663,2021-Q4
Madhya Pradesh,2021,4,Financial Services,247925,246488171.3779264,2021-Q4
Madhya Pradesh,2021,4,Others,996331,568617375.5894115,2021-Q4
Madhya Pradesh,2022,1,Merchant payments,237691924,143310226696.7226,2022-Q1
Madhya Pradesh,2022,1,Peer-to-peer payments,185008444,578201697703.7521,2022-Q1
Madhya Pradesh,2022,1,Recharge & bill payments,48870314,25437774564.26215,2022-Q1
Madhya Pradesh,2022,1,Financial Services,222923,219927120.15944028,2022-Q1
Madhya Pradesh,2022,1,Others,909453,495513514.75128734,2022-Q1
Madhya Pradesh,2022,2,Merchant payments,287616385,174183397721.35928,2022-Q2
Madhya Pradesh,2022,2,Peer-to-peer payments,202093283,663180522499.3412,2022-Q2
Madhya Pradesh,2022,2,Recharge & bill payments,54318983,29125694281.81933,2022-Q2
Madhya Pradesh,2022,2,Financial Services,157672,153944499.7449031,2022-Q2
Madhya Pradesh,2022,2,Others,713506,381178326.3209058,2022-Q2
Madhya Pradesh,2022,3,Merchant payments,391105651,212445928287.3991,2022-Q3
Madhya Pradesh,2022,3,Peer-to-peer payments,267013695,780650402034.3962,2022-Q3
Madhya Pradesh,2022,3,Recharge & bill payments,72148870,39132574047.51802,2022-Q3
Madhya Pradesh,2022,3,Financial Services,240678,236981163.63162848,2022-Q3
Madhya Pradesh,2022,3,Others,750665,442608716.718932,2022-Q3
Madhya Pradesh,2022,4,Merchant payments,492999084,272801597092.4764,2022-Q4
Madhya Pradesh,2022,4,Peer-to-peer payments,325467851,984255199293.6544,2022-Q4
Madhya Pradesh,2022,4,Recharge & bill payments,79289399,45143248068.81735,2022-Q4
Madhya Pradesh,2022,4,Financial Services,286931,278304972.6470296,2022-Q4
Madhya Pradesh,2022,4,Others,785003,521508120.7286146,2022-Q4
Maharashtra,2018,1,Recharge & bill payments,9670237,2283567431.2235346,2018-Q1
Maharashtra,2018,1,Peer-to-peer payments,5227770,18283896464.7509,2018-Q1
Maharashtra,2018,1,Merchant payments,616779,576964070.7366859,2018-Q1
Maharashtra,2018,1,Financial Services,235051,60997258.06029972,2018-Q1
Maharashtra,2018,1,Others,637197,506188032.9539564,2018-Q1
Maharashtra,2018,2,Recharge & bill payments,12384216,3725800358.681482,2018-Q2
Maharashtra,2018,2,Peer-to-peer payments,7772336,30782831245.6586,2018-Q2
Maharashtra,2018,2,Merchant payments,1306326,1226121649.498959,2018-Q2
Maharashtra,2018,2,Financial Services,262875,85545909.43528841,2018-Q2
Maharashtra,2018,2,Others,559987,536758077.8463879,2018-Q2
Maharashtra,2018,3,Recharge & bill payments,14371791,4547486090.186737,2018-Q3
Maharashtra,2018,3,Peer-to-peer payments,13470065,45466534003.98048,2018-Q3
Maharashtra,2018,3,Merchant payments,2797204,1702220875.434385,2018-Q3
Maharashtra,2018,3,Financial Services,234598,52348968.006728604,2018-Q3
Maharashtra,2018,3,Others,664880,492227795.6386977,2018-Q3
Maharashtra,2018,4,Peer-to-peer payments,20824667,68974011019.10294,2018-Q4
Maharashtra,2018,4,Recharge & bill payments,18071025,5860865070.470685,2018-Q4
Maharashtra,2018,4,Merchant payments,6047705,3985195742.248014,2018-Q4
Maharashtra,2018,4,Financial Services,325121,77345546.53012432,2018-Q4
Maharashtra,2018,4,Others,821705,621519669.4818641,2018-Q4
Maharashtra,2019,1,Peer-to-peer payments,37360716,97373087988.0887,2019-Q1
Maharashtra,2019,1,Recharge & bill payments,24540041,8256500586.651281,2019-Q1
Maharashtra,2019,1,Merchant payments,12069119,5172594695.5318,2019-Q1
Maharashtra,2019,1,Financial Services,287569,49487746.20873056,2019-Q1
Maharashtra,2019,1,Others,821624,569019903.8604957,2019-Q1
Maharashtra,2019,2,Peer-to-peer payments,42546317,130558153687.9542,2019-Q2
Maharashtra,2019,2,Recharge & bill payments,29395661,12197234771.43427,2019-Q2
Maharashtra,2019,2,Merchant payments,27854042,9728561726.767143,2019-Q2
Maharashtra,2019,2,Financial Services,182840,45291636.105074815,2019-Q2
Maharashtra,2019,2,Others,1170993,765228265.7976472,2019-Q2
Maharashtra,2019,3,Peer-to-peer payments,57991699,165731686168.55753,2019-Q3
Maharashtra,2019,3,Merchant payments,54683738,17545729507.39597,2019-Q3
Maharashtra,2019,3,Recharge & bill payments,34309301,15471698543.73959,2019-Q3
Maharashtra,2019,3,Financial Services,231467,54108447.39407451,2019-Q3
Maharashtra,2019,3,Others,1519376,814284077.8637519,2019-Q3
Maharashtra,2019,4,Merchant payments,80127804,27209874138.487556,2019-Q4
Maharashtra,2019,4,Peer-to-peer payments,78795871,227268054757.2169,2019-Q4
Maharashtra,2019,4,Recharge & bill payments,40705998,17794666215.04444,2019-Q4
Maharashtra,2019,4,Financial Services,129755,49622863.824426055,2019-Q4
Maharashtra,2019,4,Others,1501192,672210824.9770112,2019-Q4
Maharashtra,2020,1,Merchant payments,100337738,35200130304.82776,2020-Q1
Maharashtra,2020,1,Peer-to-peer payments,87067410,262541205695.8384,2020-Q1
Maharashtra,2020,1,Recharge & bill payments,50199498,21603565070.4256,2020-Q1
Maharashtra,2020,1,Financial Services,123476,91363684.1276232,2020-Q1
Maharashtra,2020,1,Others,1215959,558931962.876125,2020-Q1
Maharashtra,2020,2,Peer-to-peer payments,74295930,239933338682.6934,2020-Q2
Maharashtra,2020,2,Recharge & bill payments,60856480,23112343247.416138,2020-Q2
Maharashtra,2020,2,Merchant payments,48965388,32859184582.21904,2020-Q2
Maharashtra,2020,2,Financial Services,206461,211733275.7829895,2020-Q2
Maharashtra,2020,2,Others,466502,242917371.3033281,2020-Q2
Maharashtra,2020,3,Peer-to-peer payments,108436214,351555554813.2122,2020-Q3
Maharashtra,2020,3,Merchant payments,100808237,60171102123.94888,2020-Q3
Maharashtra,2020,3,Recharge & bill payments,58082283,27915727882.59293,2020-Q3
Maharashtra,2020,3,Financial Services,325453,333669599.6188361,2020-Q3
Maharashtra,2020,3,Others,658737,331024593.0721529,2020-Q3
Maharashtra,2020,4,Merchant payments,189845640,103804638603.7461,2020-Q4
Maharashtra,2020,4,Peer-to-peer payments,151741840,485747881733.8229,2020-Q4
Maharashtra,2020,4,Recharge & bill payments,64556682,31556917821.77767,2020-Q4
Maharashtra,2020,4,Financial Services,398409,418399992.53957707,2020-Q4
Maharashtra,2020,4,Others,1078433,627692680.4078207,2020-Q4
Maharashtra,2021,1,Merchant payments,253043309,129493046208.1572,2021-Q1
Maharashtra,2021,1,Peer-to-peer payments,187021609,599213284361.7993,2021-Q1
Maharashtra,2021,1,Recharge & bill payments,76389103,40057211827.159615,2021-Q1
Maharashtra,2021,1,Financial Services,439551,492900202.6831521,2021-Q1
Maharashtra,2021,1,Others,966668,630909553.4508264,2021-Q1
Maharashtra,2021,2,Merchant payments,247194293,150864465217.023,2021-Q2
Maharashtra,2021,2,Peer-to-peer payments,228551961,719859665693.5271,2021-Q2
Maharashtra,2021,2,Recharge & bill payments,96271138,43154405548.44597,2021-Q2
Maharashtra,2021,2,Financial Services,504252,536780917.0359157,2021-Q2
Maharashtra,2021,2,Others,1094842,699738247.6695637,2021-Q2
Maharashtra,2021,3,Merchant payments,390051884,216701984638.9893,2021-Q3
Maharashtra,2021,3,Peer-to-peer payments,296951706,890860873379.5576,2021-Q3
Maharashtra,2021,3,Recharge & bill payments,103943973,50242023586.05604,2021-Q3
Maharashtra,2021,3,Financial Services,448646,579098938.658318,2021-Q3
Maharashtra,2021,3,Others,1477851,873324624.1826177,2021-Q3
Maharashtra,2021,4,Merchant payments,540351277,305512280091.4157,2021-Q4
Maharashtra,2021,4,Peer-to-peer payments,361865450,1109862480618.222,2021-Q4
Maharashtra,2021,4,Recharge & bill payments,105990417,58087950922.43887,2021-Q4
Maharashtra,2021,4,Financial Services,606265,707102765.3058928,2021-Q4
Maharashtra,2021,4,Others,1918093,1188658731.117536,2021-Q4
Maharashtra,2022,1,Merchant payments,646277671,340240479374.3683,2022-Q1
Maharashtra,2022,1,Peer-to-peer payments,411989717,1274889182430.209,2022-Q1
Maharashtra,2022,1,Recharge & bill payments,108896881,64507860103.55089,2022-Q1
Maharashtra,2022,1,Financial Services,583243,677612619.2786882,2022-Q1
Maharashtra,2022,1,Others,1758926,1084139453.7274752,2022-Q1
Maharashtra,2022,2,Merchant payments,810961772,428469294407.1603,2022-Q2
Maharashtra,2022,2,Peer-to-peer payments,470258043,1501201968773.811,2022-Q2
Maharashtra,2022,2,Recharge & bill payments,124280427,75110969246.16316,2022-Q2
Maharashtra,2022,2,Financial Services,490152,559321829.4503716,2022-Q2
Maharashtra,2022,2,Others,1542719,930827919.3035388,2022-Q2
Maharashtra,2022,3,Merchant payments,876618082,432250721734.13074,2022-Q3
Maharashtra,2022,3,Peer-to-peer payments,483481713,1434565548650.913,2022-Q3
Maharashtra,2022,3,Recharge & bill payments,124545840,79360150487.36568,2022-Q3
Maharashtra,2022,3,Financial Services,521362,571583115.6687979,2022-Q3
Maharashtra,2022,3,Others,1222420,831183386.4681726,2022-Q3
Maharashtra,2022,4,Merchant payments,1025666187,502660888415.46185,2022-Q4
Maharashtra,2022,4,Peer-to-peer payments,535142126,1622619308526.9612,2022-Q4
Maharashtra,2022,4,Recharge & bill payments,126118544,83576414221.03232,2022-Q4
Maharashtra,2022,4,Financial Services,620124,699276779.1906543,2022-Q4
Maharashtra,2022,4,Others,1228291,914951674.4842072,2022-Q4
Manipur,2018,1,Recharge & bill payments,50212,6463184.554711691,2018-Q1
Manipur,2018,1,Peer-to-peer payments,26382,115495173.5579644,2018-Q1
Manipur,2018,1,Financial Services,2660,412579.53985461866,2018-Q1
Manipur,2018,1,Merchant payments,1614,3616475.6407912206,2018-Q1
Manipur,2018,1,Others,3201,2058760.6368871084,2018-Q1
Manipur,2018,2,Recharge & bill payments,77991,11541247.78442091,2018-Q2
Manipur,2018,2,Peer-to-peer payments,60365,232157389.79148027,2018-Q2
Manipur,2018,2,Financial Services,5992,1241901.2660397931,2018-Q2
Manipur,2018,2,Merchant payments,4041,5366759.827729835,2018-Q2
Manipur,2018,2,Others,3332,2902422.6498233806,2018-Q2
Manipur,2018,3,Peer-to-peer payments,95204,357768750.1845896,2018-Q3
Manipur,2018,3,Recharge & bill payments,81323,13912990.484925142,2018-Q3
Manipur,2018,3,Merchant payments,7396,9180953.977358334,2018-Q3
Manipur,2018,3,Financial Services,2577,333081.6368315,2018-Q3
Manipur,2018,3,Others,2758,2135468.510417797,2018-Q3
Manipur,2018,4,Recharge & bill payments,113507,18898063.28238317,2018-Q4
Manipur,2018,4,Peer-to-peer payments,104872,562009595.9601889,2018-Q4
Manipur,2018,4,Merchant payments,13333,20685433.284307167,2018-Q4
Manipur,2018,4,Financial Services,1452,307325.2437723951,2018-Q4
Manipur,2018,4,Others,2946,3783141.5353601994,2018-Q4
Manipur,2019,1,Peer-to-peer payments,127067,619919870.7455351,2019-Q1
Manipur,2019,1,Recharge & bill payments,120000,22106830.36914923,2019-Q1
Manipur,2019,1,Merchant payments,15190,14580183.38070752,2019-Q1
Manipur,2019,1,Financial Services,800,174777.17283837448,2019-Q1
Manipur,2019,1,Others,2352,3116398.755848917,2019-Q1
Manipur,2019,2,Peer-to-peer payments,120153,679785849.1398684,2019-Q2
Manipur,2019,2,Recharge & bill payments,116500,23573234.27306028,2019-Q2
Manipur,2019,2,Merchant payments,18044,15996651.145700552,2019-Q2
Manipur,2019,2,Financial Services,387,91955.01538259834,2019-Q2
Manipur,2019,2,Others,2341,3342252.5754885403,2019-Q2
Manipur,2019,3,Recharge & bill payments,180057,36634657.04914341,2019-Q3
Manipur,2019,3,Peer-to-peer payments,144965,803335616.6325191,2019-Q3
Manipur,2019,3,Merchant payments,17683,20490224.44304125,2019-Q3
Manipur,2019,3,Financial Services,358,367865.7884662621,2019-Q3
Manipur,2019,3,Others,1945,2723638.649764262,2019-Q3
Manipur,2019,4,Recharge & bill payments,212136,44202546.5739608,2019-Q4
Manipur,2019,4,Peer-to-peer payments,211927,1123258478.445069,2019-Q4
Manipur,2019,4,Merchant payments,23094,30486780.44638214,2019-Q4
Manipur,2019,4,Financial Services,548,240641.7657683481,2019-Q4
Manipur,2019,4,Others,1639,2709234.857456133,2019-Q4
Manipur,2020,1,Peer-to-peer payments,451733,2458093401.740467,2020-Q1
Manipur,2020,1,Recharge & bill payments,285234,62688260.37954809,2020-Q1
Manipur,2020,1,Merchant payments,78067,74202067.0664826,2020-Q1
Manipur,2020,1,Financial Services,622,354184.4660589617,2020-Q1
Manipur,2020,1,Others,3145,3252467.224386716,2020-Q1
Manipur,2020,2,Peer-to-peer payments,533206,2980242535.0754437,2020-Q2
Manipur,2020,2,Recharge & bill payments,450830,107589094.2989046,2020-Q2
Manipur,2020,2,Merchant payments,92110,106540409.2988668,2020-Q2
Manipur,2020,2,Financial Services,1676,1457570.8004862317,2020-Q2
Manipur,2020,2,Others,5246,3106603.331810386,2020-Q2
Manipur,2020,3,Peer-to-peer payments,774786,4301284799.331292,2020-Q3
Manipur,2020,3,Recharge & bill payments,464659,113190539.1496906,2020-Q3
Manipur,2020,3,Merchant payments,170653,195132026.6311202,2020-Q3
Manipur,2020,3,Financial Services,1878,1593035.944066228,2020-Q3
Manipur,2020,3,Others,8192,4775719.8143366445,2020-Q3
Manipur,2020,4,Peer-to-peer payments,892853,5172499337.5304365,2020-Q4
Manipur,2020,4,Recharge & bill payments,436450,114202616.3486976,2020-Q4
Manipur,2020,4,Merchant payments,289050,307902115.3820773,2020-Q4
Manipur,2020,4,Financial Services,1806,2448402.9142817147,2020-Q4
Manipur,2020,4,Others,7693,5172086.283260544,2020-Q4
Manipur,2021,1,Peer-to-peer payments,1117829,6402367883.667422,2021-Q1
Manipur,2021,1,Recharge & bill payments,796590,223955812.5864439,2021-Q1
Manipur,2021,1,Merchant payments,377280,433297594.1352152,2021-Q1
Manipur,2021,1,Financial Services,3398,4385333.175490812,2021-Q1
Manipur,2021,1,Others,8438,6280890.914669826,2021-Q1
Manipur,2021,2,Peer-to-peer payments,1372821,7041837917.785187,2021-Q2
Manipur,2021,2,Recharge & bill payments,1187952,305103750.5728581,2021-Q2
Manipur,2021,2,Merchant payments,510734,531484849.4914169,2021-Q2
Manipur,2021,2,Financial Services,4165,4256098.232237183,2021-Q2
Manipur,2021,2,Others,10603,7145346.314942012,2021-Q2
Manipur,2021,3,Peer-to-peer payments,1819423,9134806594.528189,2021-Q3
Manipur,2021,3,Recharge & bill payments,1368584,367664440.5323726,2021-Q3
Manipur,2021,3,Merchant payments,735707,889317377.086526,2021-Q3
Manipur,2021,3,Financial Services,3460,5625517.975461649,2021-Q3
Manipur,2021,3,Others,14222,9447098.78230339,2021-Q3
Manipur,2021,4,Peer-to-peer payments,2199970,10998828287.52904,2021-Q4
Manipur,2021,4,Recharge & bill payments,1451488,412791673.8037664,2021-Q4
Manipur,2021,4,Merchant payments,1013985,1229517397.456187,2021-Q4
Manipur,2021,4,Financial Services,4671,5941100.580610943,2021-Q4
Manipur,2021,4,Others,17325,11393578.84222715,2021-Q4
Manipur,2022,1,Peer-to-peer payments,2517626,12169368063.4095,2022-Q1
Manipur,2022,1,Recharge & bill payments,1528476,469035958.3484127,2022-Q1
Manipur,2022,1,Merchant payments,1247205,1489604137.209088,2022-Q1
Manipur,2022,1,Financial Services,4878,6057615.527015026,2022-Q1
Manipur,2022,1,Others,15494,10435303.87979853,2022-Q1
Manipur,2022,2,Peer-to-peer payments,2843426,12704512238.8096,2022-Q2
Manipur,2022,2,Merchant payments,1709547,1757831052.0706978,2022-Q2
Manipur,2022,2,Recharge & bill payments,1533778,448637966.718931,2022-Q2
Manipur,2022,2,Financial Services,4069,4753628.558008127,2022-Q2
Manipur,2022,2,Others,14812,7175748.992065379,2022-Q2
Manipur,2022,3,Peer-to-peer payments,3127266,12927705072.13747,2022-Q3
Manipur,2022,3,Merchant payments,1829741,2010460357.0881655,2022-Q3
Manipur,2022,3,Recharge & bill payments,1379911,432182393.8403873,2022-Q3
Manipur,2022,3,Financial Services,4524,4671353.405444902,2022-Q3
Manipur,2022,3,Others,11300,6411090.828254536,2022-Q3
Manipur,2022,4,Peer-to-peer payments,3259645,13133729481.472109,2022-Q4
Manipur,2022,4,Merchant payments,1828984,2074698993.4220653,2022-Q4
Manipur,2022,4,Recharge & bill payments,1325391,406031254.0798015,2022-Q4
Manipur,2022,4,Financial Services,4691,5754919.963910458,2022-Q4
Manipur,2022,4,Others,9959,5742049.403589871,2022-Q4
Meghalaya,2018,1,Recharge & bill payments,31857,6028476.149090356,2018-Q1
Meghalaya,2018,1,Peer-to-peer payments,13274,55943496.51588632,2018-Q1
Meghalaya,2018,1,Merchant payments,1605,2395888.4397623385,2018-Q1
Meghalaya,2018,1,Financial Services,532,144318.2545571151,2018-Q1
Meghalaya,2018,1,Others,2303,1738080.43060439,2018-Q1
Meghalaya,2018,2,Recharge & bill payments,42625,9657896.164724296,2018-Q2
Meghalaya,2018,2,Peer-to-peer payments,19894,101140464.6623984,2018-Q2
Meghalaya,2018,2,Merchant payments,2929,3663446.436220131,2018-Q2
Meghalaya,2018,2,Financial Services,592,580648.3434132106,2018-Q2
Meghalaya,2018,2,Others,1817,1962212.2350756056,2018-Q2
Meghalaya,2018,3,Recharge & bill payments,60625,14231601.45337125,2018-Q3
Meghalaya,2018,3,Peer-to-peer payments,40832,187460582.0575471,2018-Q3
Meghalaya,2018,3,Merchant payments,5802,5458930.689379572,2018-Q3
Meghalaya,2018,3,Financial Services,748,552674.5783359876,2018-Q3
Meghalaya,2018,3,Others,2283,2149872.755760235,2018-Q3
Meghalaya,2018,4,Recharge & bill payments,82962,18100891.63734417,2018-Q4
Meghalaya,2018,4,Peer-to-peer payments,58952,301941442.7059927,2018-Q4
Meghalaya,2018,4,Merchant payments,15768,14434314.19334248,2018-Q4
Meghalaya,2018,4,Financial Services,763,190875.1884897996,2018-Q4
Meghalaya,2018,4,Others,2687,2918155.279504664,2018-Q4
Meghalaya,2019,1,Recharge & bill payments,98817,23006751.7955049,2019-Q1
Meghalaya,2019,1,Peer-to-peer payments,90694,358932132.1046898,2019-Q1
Meghalaya,2019,1,Merchant payments,16073,14297275.23052785,2019-Q1
Meghalaya,2019,1,Financial Services,659,62335.064750311045,2019-Q1
Meghalaya,2019,1,Others,2498,2738667.957962149,2019-Q1
Meghalaya,2019,2,Recharge & bill payments,108812,27248605.429233357,2019-Q2
Meghalaya,2019,2,Peer-to-peer payments,97407,446537199.1735683,2019-Q2
Meghalaya,2019,2,Merchant payments,22588,15600927.00662913,2019-Q2
Meghalaya,2019,2,Financial Services,460,106800.75308155928,2019-Q2
Meghalaya,2019,2,Others,3019,3437756.744766518,2019-Q2
Meghalaya,2019,3,Recharge & bill payments,155949,38916251.421657145,2019-Q3
Meghalaya,2019,3,Peer-to-peer payments,116168,546221812.6889315,2019-Q3
Meghalaya,2019,3,Merchant payments,31201,23461321.88981022,2019-Q3
Meghalaya,2019,3,Financial Services,421,584192.9488108774,2019-Q3
Meghalaya,2019,3,Others,2811,3035023.204323471,2019-Q3
Meghalaya,2019,4,Recharge & bill payments,175084,43611775.02621875,2019-Q4
Meghalaya,2019,4,Peer-to-peer payments,163734,670870023.4297696,2019-Q4
Meghalaya,2019,4,Merchant payments,24430,25344714.50557894,2019-Q4
Meghalaya,2019,4,Financial Services,382,124511.63613216748,2019-Q4
Meghalaya,2019,4,Others,2351,2485447.192519395,2019-Q4
Meghalaya,2020,1,Recharge & bill payments,226214,59666071.21530793,2020-Q1
Meghalaya,2020,1,Peer-to-peer payments,216022,1013733312.393576,2020-Q1
Meghalaya,2020,1,Merchant payments,57245,44125206.34755945,2020-Q1
Meghalaya,2020,1,Financial Services,473,402779.89033132966,2020-Q1
Meghalaya,2020,1,Others,2329,2207471.061039081,2020-Q1
Meghalaya,2020,2,Recharge & bill payments,382662,100570200.2527169,2020-Q2
Meghalaya,2020,2,Peer-to-peer payments,202270,998750895.9111594,2020-Q2
Meghalaya,2020,2,Merchant payments,46014,48980521.41595118,2020-Q2
Meghalaya,2020,2,Financial Services,1186,2944583.114737345,2020-Q2
Meghalaya,2020,2,Others,3263,2488953.643832149,2020-Q2
Meghalaya,2020,3,Recharge & bill payments,342484,97662913.13408674,2020-Q3
Meghalaya,2020,3,Peer-to-peer payments,194448,1065012681.71261,2020-Q3
Meghalaya,2020,3,Merchant payments,55595,67511647.1349487,2020-Q3
Meghalaya,2020,3,Financial Services,1587,4049966.8133478058,2020-Q3
Meghalaya,2020,3,Others,3465,2821792.5880408054,2020-Q3
Meghalaya,2020,4,Recharge & bill payments,350006,102794647.7641504,2020-Q4
Meghalaya,2020,4,Peer-to-peer payments,286252,1579858348.067054,2020-Q4
Meghalaya,2020,4,Merchant payments,111471,115136797.589423,2020-Q4
Meghalaya,2020,4,Financial Services,1809,2774557.112070617,2020-Q4
Meghalaya,2020,4,Others,4470,3678221.666272167,2020-Q4
Meghalaya,2021,1,Peer-to-peer payments,326993,1794745857.318895,2021-Q1
Meghalaya,2021,1,Recharge & bill payments,306634,106098525.6561472,2021-Q1
