State,Year,Quarter,Brand,User_Count,Brand_Percentage,YearQuarter
Ladakh,2020,2,Others,2146,0.040464607610212,2020-Q2
Ladakh,2020,3,Xiaomi,17122,0.293179911302888,2020-Q3
Ladakh,2020,3,Vivo,12388,0.212119655485351,2020-Q3
Ladakh,2020,3,Samsung,10309,0.176520949983733,2020-Q3
Ladakh,2020,3,Oppo,8583,0.146966661529768,2020-Q3
Ladakh,2020,3,Realme,3003,0.051420352391226,2020-Q3
Ladakh,2020,3,Apple,1338,0.022910566599886,2020-Q3
Ladakh,2020,3,Oneplus,1228,0.021027037208266,2020-Q3
Ladakh,2020,3,Motorola,865,0.01481139021592,2020-Q3
Ladakh,2020,3,Huawei,851,0.014571668293351,2020-Q3
Ladakh,2020,3,Lenovo,500,0.008561497234636,2020-Q3
Ladakh,2020,3,Others,2214,0.037910309754969,2020-Q3
Ladakh,2020,4,Xiaomi,18866,0.290904044531478,2020-Q4
Ladakh,2020,4,Vivo,13750,0.21201794828304,2020-Q4
Ladakh,2020,4,Samsung,11484,0.177077390405995,2020-Q4
Ladakh,2020,4,Oppo,9683,0.149306894052703,2020-Q4
Ladakh,2020,4,Realme,3480,0.053659815274543,2020-Q4
Ladakh,2020,4,Apple,1484,0.02288251892742,2020-Q4
Ladakh,2020,4,Oneplus,1397,0.021541023545556,2020-Q4
Ladakh,2020,4,Huawei,924,0.01424760612462,2020-Q4
Ladakh,2020,4,Motorola,912,0.014062572278846,2020-Q4
Ladakh,2020,4,Lenovo,524,0.008079811265477,2020-Q4
Ladakh,2020,4,Others,2349,0.036220375310317,2020-Q4
Ladakh,2021,1,Xiaomi,20199,0.288891431513608,2021-Q1
Ladakh,2021,1,Vivo,15183,0.217151275046839,2021-Q1
Ladakh,2021,1,Samsung,12232,0.174945293840014,2021-Q1
Ladakh,2021,1,Oppo,10382,0.148486105350477,2021-Q1
Ladakh,2021,1,Realme,3940,0.056350920350691,2021-Q1
Ladakh,2021,1,Apple,1613,0.023069551910067,2021-Q1
Ladakh,2021,1,Oneplus,1531,0.021896766258098,2021-Q1
Ladakh,2021,1,Huawei,941,0.013458430469543,2021-Q1
Ladakh,2021,1,Motorola,924,0.01321529198072,2021-Q1
Ladakh,2021,1,Lenovo,520,0.007437177305167,2021-Q1
Ladakh,2021,1,Others,2454,0.03509775597477,2021-Q1
Ladakh,2021,2,Xiaomi,21227,0.282845645453576,2021-Q2
Ladakh,2021,2,Vivo,16463,0.219366272252425,2021-Q2
Ladakh,2021,2,Samsung,13134,0.175007994883274,2021-Q2
Ladakh,2021,2,Oppo,11029,0.14695927939452,2021-Q2
Ladakh,2021,2,Realme,4715,0.062826457733717,2021-Q2
Ladakh,2021,2,Apple,1823,0.024291120349642,2021-Q2
Ladakh,2021,2,Oneplus,1741,0.023198486302099,2021-Q2
Ladakh,2021,2,Motorola,922,0.012285470632128,2021-Q2
Ladakh,2021,2,Huawei,894,0.011912376079309,2021-Q2
Ladakh,2021,2,Lenovo,490,0.006529154674341,2021-Q2
Ladakh,2021,2,Others,2610,0.034777742244963,2021-Q2
Ladakh,2021,3,Xiaomi,22384,0.275631079916266,2021-Q3
Ladakh,2021,3,Vivo,18124,0.223174485900751,2021-Q3
Ladakh,2021,3,Samsung,13661,0.168218199729097,2021-Q3
Ladakh,2021,3,Oppo,12095,0.148934860238886,2021-Q3
Ladakh,2021,3,Realme,5579,0.068698436153183,2021-Q3
Ladakh,2021,3,Oneplus,2176,0.026794729713089,2021-Q3
Ladakh,2021,3,Apple,2004,0.024676763945326,2021-Q3
Ladakh,2021,3,Huawei,1013,0.012473833271764,2021-Q3
Ladakh,2021,3,Motorola,910,0.011205516561999,2021-Q3
Ladakh,2021,3,Lenovo,476,0.005861347124738,2021-Q3
Ladakh,2021,3,Others,2788,0.034330747444895,2021-Q3
Ladakh,2021,4,Xiaomi,23462,0.269501590911701,2021-Q4
Ladakh,2021,4,Vivo,19473,0.223681036562252,2021-Q4
Ladakh,2021,4,Samsung,14073,0.161652710293256,2021-Q4
Ladakh,2021,4,Oppo,12900,0.148178779420379,2021-Q4
Ladakh,2021,4,Realme,6879,0.079017195630449,2021-Q4
Ladakh,2021,4,Oneplus,2678,0.030761455138587,2021-Q4
Ladakh,2021,4,Apple,2358,0.027085702470794,2021-Q4
Ladakh,2021,4,Huawei,958,0.011004284549203,2021-Q4
Ladakh,2021,4,Motorola,912,0.010475895103208,2021-Q4
Ladakh,2021,4,Lenovo,449,0.005157540461996,2021-Q4
Ladakh,2021,4,Others,2915,0.033483809458171,2021-Q4
Ladakh,2022,1,Xiaomi,24460,0.264455304242529,2022-Q1
Ladakh,2022,1,Vivo,20679,0.223576093067508,2022-Q1
Ladakh,2022,1,Samsung,14554,0.157354149548069,2022-Q1
Ladakh,2022,1,Oppo,13813,0.149342645850451,2022-Q1
Ladakh,2022,1,Realme,7852,0.084893828655451,2022-Q1
Ladakh,2022,1,Oneplus,2984,0.032262249708082,2022-Q1
Ladakh,2022,1,Apple,2655,0.028705185313324,2022-Q1
Ladakh,2022,1,Huawei,996,0.010768498897201,2022-Q1
Ladakh,2022,1,Motorola,921,0.009957617956147,2022-Q1
Ladakh,2022,1,Lenovo,502,0.005427496432123,2022-Q1
Ladakh,2022,1,Others,3076,0.033256930329109,2022-Q1
Lakshadweep,2018,1,Samsung,102,0.203592814371257,2018-Q1
Lakshadweep,2018,1,Xiaomi,100,0.199600798403193,2018-Q1
Lakshadweep,2018,1,Vivo,67,0.133732534930139,2018-Q1
Lakshadweep,2018,1,Oppo,56,0.111776447105788,2018-Q1
Lakshadweep,2018,1,Huawei,25,0.049900199600798,2018-Q1
Lakshadweep,2018,1,Oneplus,22,0.043912175648702,2018-Q1
Lakshadweep,2018,1,Apple,20,0.039920159680638,2018-Q1
Lakshadweep,2018,1,Realme,20,0.039920159680638,2018-Q1
Lakshadweep,2018,1,Gionee,12,0.023952095808383,2018-Q1
Lakshadweep,2018,1,Coolpad,10,0.019960079840319,2018-Q1
Lakshadweep,2018,1,Others,67,0.133732534930139,2018-Q1
Lakshadweep,2018,2,Xiaomi,147,0.214285714285714,2018-Q2
Lakshadweep,2018,2,Samsung,128,0.186588921282798,2018-Q2
Lakshadweep,2018,2,Vivo,97,0.141399416909621,2018-Q2
Lakshadweep,2018,2,Oppo,87,0.126822157434402,2018-Q2
Lakshadweep,2018,2,Apple,35,0.051020408163265,2018-Q2
Lakshadweep,2018,2,Huawei,31,0.045189504373177,2018-Q2
Lakshadweep,2018,2,Oneplus,29,0.042274052478134,2018-Q2
Lakshadweep,2018,2,Realme,24,0.034985422740524,2018-Q2
Lakshadweep,2018,2,Lenovo,16,0.023323615160349,2018-Q2
Lakshadweep,2018,2,Gionee,15,0.021865889212827,2018-Q2
Lakshadweep,2018,2,Others,77,0.112244897959183,2018-Q2
Lakshadweep,2018,3,Xiaomi,195,0.212418300653594,2018-Q3
Lakshadweep,2018,3,Samsung,166,0.180827886710239,2018-Q3
Lakshadweep,2018,3,Vivo,134,0.145969498910675,2018-Q3
Lakshadweep,2018,3,Oppo,121,0.131808278867102,2018-Q3
Lakshadweep,2018,3,Apple,46,0.050108932461873,2018-Q3
Lakshadweep,2018,3,Huawei,44,0.0479302832244,2018-Q3
Lakshadweep,2018,3,Oneplus,40,0.043572984749455,2018-Q3
Lakshadweep,2018,3,Realme,35,0.038126361655773,2018-Q3
Lakshadweep,2018,3,Lenovo,18,0.019607843137254,2018-Q3
Lakshadweep,2018,3,Gionee,16,0.017429193899782,2018-Q3
Lakshadweep,2018,3,Others,103,0.112200435729847,2018-Q3
Lakshadweep,2018,4,Xiaomi,245,0.211937716262975,2018-Q4
Lakshadweep,2018,4,Samsung,198,0.171280276816608,2018-Q4
Lakshadweep,2018,4,Vivo,190,0.164359861591695,2018-Q4
Lakshadweep,2018,4,Oppo,153,0.13235294117647,2018-Q4
Lakshadweep,2018,4,Huawei,62,0.053633217993079,2018-Q4
Lakshadweep,2018,4,Realme,55,0.04757785467128,2018-Q4
Lakshadweep,2018,4,Apple,51,0.044117647058823,2018-Q4
Lakshadweep,2018,4,Oneplus,47,0.040657439446366,2018-Q4
Lakshadweep,2018,4,Lenovo,24,0.02076124567474,2018-Q4
Lakshadweep,2018,4,Motorola,18,0.015570934256055,2018-Q4
Lakshadweep,2018,4,Others,113,0.097750865051903,2018-Q4
Lakshadweep,2019,1,Xiaomi,298,0.210451977401129,2019-Q1
Lakshadweep,2019,1,Vivo,240,0.169491525423728,2019-Q1
Lakshadweep,2019,1,Samsung,231,0.163135593220339,2019-Q1
Lakshadweep,2019,1,Oppo,198,0.139830508474576,2019-Q1
Lakshadweep,2019,1,Huawei,97,0.068502824858757,2019-Q1
Lakshadweep,2019,1,Realme,67,0.04731638418079,2019-Q1
Lakshadweep,2019,1,Apple,55,0.038841807909604,2019-Q1
Lakshadweep,2019,1,Oneplus,52,0.036723163841807,2019-Q1
Lakshadweep,2019,1,Lenovo,31,0.021892655367231,2019-Q1
Lakshadweep,2019,1,Motorola,24,0.016949152542372,2019-Q1
Lakshadweep,2019,1,Others,123,0.086864406779661,2019-Q1
Lakshadweep,2019,2,Xiaomi,377,0.215798511734401,2019-Q2
Lakshadweep,2019,2,Vivo,309,0.176874642243846,2019-Q2
Lakshadweep,2019,2,Samsung,277,0.158557527189467,2019-Q2
Lakshadweep,2019,2,Oppo,246,0.140812821980538,2019-Q2
Lakshadweep,2019,2,Huawei,132,0.075558099599313,2019-Q2
Lakshadweep,2019,2,Realme,86,0.049227246708643,2019-Q2
Lakshadweep,2019,2,Oneplus,58,0.033199771036061,2019-Q2
Lakshadweep,2019,2,Apple,57,0.032627361190612,2019-Q2
Lakshadweep,2019,2,Lenovo,36,0.020606754436176,2019-Q2
Lakshadweep,2019,2,Motorola,32,0.018317115054378,2019-Q2
Lakshadweep,2019,2,Others,137,0.078420148826559,2019-Q2
Lakshadweep,2019,3,Xiaomi,442,0.208786017949929,2019-Q3
Lakshadweep,2019,3,Vivo,378,0.178554558337269,2019-Q3
Lakshadweep,2019,3,Samsung,343,0.162021728861596,2019-Q3
Lakshadweep,2019,3,Oppo,331,0.156353330184222,2019-Q3
Lakshadweep,2019,3,Huawei,174,0.082191780821917,2019-Q3
Lakshadweep,2019,3,Realme,103,0.048653755314123,2019-Q3
Lakshadweep,2019,3,Apple,68,0.03212092583845,2019-Q3
Lakshadweep,2019,3,Oneplus,64,0.030231459612659,2019-Q3
Lakshadweep,2019,3,Motorola,36,0.01700519603212,2019-Q3
Lakshadweep,2019,3,Lenovo,33,0.015588096362777,2019-Q3
Lakshadweep,2019,3,Others,145,0.068493150684931,2019-Q3
Lakshadweep,2019,4,Xiaomi,496,0.204367531932426,2019-Q4
Lakshadweep,2019,4,Vivo,462,0.19035846724351,2019-Q4
Lakshadweep,2019,4,Samsung,394,0.162340337865677,2019-Q4
Lakshadweep,2019,4,Oppo,371,0.15286361763494,2019-Q4
Lakshadweep,2019,4,Huawei,202,0.083230325504738,2019-Q4
Lakshadweep,2019,4,Realme,124,0.051091882983106,2019-Q4
Lakshadweep,2019,4,Apple,72,0.029666254635352,2019-Q4
Lakshadweep,2019,4,Oneplus,70,0.028842192006592,2019-Q4
Lakshadweep,2019,4,Motorola,37,0.015245158632056,2019-Q4
Lakshadweep,2019,4,Lenovo,35,0.014421096003296,2019-Q4
Lakshadweep,2019,4,Others,164,0.067573135558302,2019-Q4
Lakshadweep,2020,1,Xiaomi,560,0.202020202020202,2020-Q1
Lakshadweep,2020,1,Vivo,548,0.197691197691197,2020-Q1
Lakshadweep,2020,1,Samsung,431,0.155483405483405,2020-Q1
Lakshadweep,2020,1,Oppo,426,0.153679653679653,2020-Q1
Lakshadweep,2020,1,Huawei,237,0.085497835497835,2020-Q1
Lakshadweep,2020,1,Realme,152,0.054834054834054,2020-Q1
Lakshadweep,2020,1,Apple,81,0.029220779220779,2020-Q1
Lakshadweep,2020,1,Oneplus,77,0.027777777777777,2020-Q1
Lakshadweep,2020,1,Lenovo,47,0.016955266955266,2020-Q1
Lakshadweep,2020,1,Motorola,38,0.013708513708513,2020-Q1
Lakshadweep,2020,1,Others,175,0.063131313131313,2020-Q1
Lakshadweep,2020,2,Vivo,654,0.205208660181989,2020-Q2
Lakshadweep,2020,2,Xiaomi,654,0.205208660181989,2020-Q2
Lakshadweep,2020,2,Samsung,495,0.155318481330404,2020-Q2
Lakshadweep,2020,2,Oppo,489,0.153435833071854,2020-Q2
Lakshadweep,2020,2,Huawei,266,0.083464072795732,2020-Q2
Lakshadweep,2020,2,Realme,195,0.061186068402886,2020-Q2
Lakshadweep,2020,2,Apple,85,0.026670850329463,2020-Q2
Lakshadweep,2020,2,Oneplus,81,0.025415751490429,2020-Q2
Lakshadweep,2020,2,Lenovo,44,0.013806087229369,2020-Q2
Lakshadweep,2020,2,Motorola,41,0.012864763100094,2020-Q2
Lakshadweep,2020,2,Others,183,0.057420771885786,2020-Q2
Lakshadweep,2020,3,Vivo,784,0.215148188803512,2020-Q3
Lakshadweep,2020,3,Xiaomi,736,0.201975850713501,2020-Q3
Lakshadweep,2020,3,Oppo,567,0.155598243688254,2020-Q3
Lakshadweep,2020,3,Samsung,550,0.150933040614709,2020-Q3
Lakshadweep,2020,3,Huawei,302,0.082875960482985,2020-Q3
Lakshadweep,2020,3,Realme,222,0.0609220636663,2020-Q3
Lakshadweep,2020,3,Apple,91,0.024972557628979,2020-Q3
Lakshadweep,2020,3,Oneplus,87,0.023874862788144,2020-Q3
Lakshadweep,2020,3,Lenovo,50,0.013721185510428,2020-Q3
Lakshadweep,2020,3,Motorola,44,0.012074643249176,2020-Q3
Lakshadweep,2020,3,Others,211,0.057903402854006,2020-Q3
Lakshadweep,2020,4,Vivo,934,0.223498444603972,2020-Q4
Lakshadweep,2020,4,Xiaomi,838,0.200526441732471,2020-Q4
Lakshadweep,2020,4,Oppo,639,0.152907394113424,2020-Q4
Lakshadweep,2020,4,Samsung,635,0.151950227327111,2020-Q4
Lakshadweep,2020,4,Huawei,346,0.082794927016032,2020-Q4
Lakshadweep,2020,4,Realme,272,0.065087341469251,2020-Q4
Lakshadweep,2020,4,Apple,101,0.024168461354391,2020-Q4
Lakshadweep,2020,4,Oneplus,97,0.023211294568078,2020-Q4
Lakshadweep,2020,4,Lenovo,52,0.012443168222062,2020-Q4
Lakshadweep,2020,4,Motorola,47,0.011246709739172,2020-Q4
Lakshadweep,2020,4,Others,218,0.052165589854032,2020-Q4
Lakshadweep,2021,1,Vivo,1032,0.225475202097443,2021-Q1
Lakshadweep,2021,1,Xiaomi,921,0.20122350884859,2021-Q1
Lakshadweep,2021,1,Oppo,720,0.1573082805331,2021-Q1
Lakshadweep,2021,1,Samsung,693,0.151409220013109,2021-Q1
Lakshadweep,2021,1,Huawei,371,0.081057461219139,2021-Q1
Lakshadweep,2021,1,Realme,302,0.065982084334717,2021-Q1
Lakshadweep,2021,1,Apple,106,0.023159274634039,2021-Q1
Lakshadweep,2021,1,Oneplus,103,0.022503823465151,2021-Q1
Lakshadweep,2021,1,Lenovo,54,0.011798121039982,2021-Q1
Lakshadweep,2021,1,Motorola,46,0.010050251256281,2021-Q1
Lakshadweep,2021,1,Others,229,0.050032772558444,2021-Q1
Lakshadweep,2021,2,Vivo,1118,0.228349673202614,2021-Q2
Lakshadweep,2021,2,Xiaomi,970,0.198120915032679,2021-Q2
Lakshadweep,2021,2,Oppo,771,0.157475490196078,2021-Q2
Lakshadweep,2021,2,Samsung,717,0.146446078431372,2021-Q2
Lakshadweep,2021,2,Huawei,379,0.077410130718954,2021-Q2
Lakshadweep,2021,2,Realme,350,0.071486928104575,2021-Q2
Lakshadweep,2021,2,Apple,121,0.024714052287581,2021-Q2
Lakshadweep,2021,2,Oneplus,118,0.024101307189542,2021-Q2
Lakshadweep,2021,2,Lenovo,60,0.012254901960784,2021-Q2
Lakshadweep,2021,2,Motorola,42,0.008578431372549,2021-Q2
Lakshadweep,2021,2,Others,250,0.051062091503267,2021-Q2
Lakshadweep,2021,3,Vivo,1234,0.233402685833175,2021-Q3
Lakshadweep,2021,3,Xiaomi,1046,0.197843767732173,2021-Q3
Lakshadweep,2021,3,Oppo,816,0.154340836012861,2021-Q3
Lakshadweep,2021,3,Samsung,774,0.146396822394552,2021-Q3
Lakshadweep,2021,3,Realme,413,0.078116133913372,2021-Q3
Lakshadweep,2021,3,Huawei,398,0.075278986192547,2021-Q3
Lakshadweep,2021,3,Apple,134,0.025345186306033,2021-Q3
Lakshadweep,2021,3,Oneplus,132,0.024966899943257,2021-Q3
Lakshadweep,2021,3,Lenovo,55,0.010402874976357,2021-Q3
Lakshadweep,2021,3,Motorola,46,0.008700586343862,2021-Q3
Lakshadweep,2021,3,Others,239,0.045205220351806,2021-Q3
Lakshadweep,2021,4,Vivo,1354,0.24015608371763,2021-Q4
Lakshadweep,2021,4,Xiaomi,1146,0.203263568641362,2021-Q4
Lakshadweep,2021,4,Oppo,899,0.159453706988293,2021-Q4
Lakshadweep,2021,4,Samsung,776,0.137637460092231,2021-Q4
Lakshadweep,2021,4,Realme,448,0.079460801702731,2021-Q4
Lakshadweep,2021,4,Huawei,396,0.070237672933664,2021-Q4
Lakshadweep,2021,4,Apple,151,0.026782547002483,2021-Q4
Lakshadweep,2021,4,Oneplus,143,0.025363604114934,2021-Q4
Lakshadweep,2021,4,Motorola,46,0.008158921603405,2021-Q4
Lakshadweep,2021,4,Lenovo,45,0.007981553742461,2021-Q4
Lakshadweep,2021,4,Others,234,0.041504079460801,2021-Q4
Lakshadweep,2022,1,Vivo,1441,0.240567612687813,2022-Q1
Lakshadweep,2022,1,Xiaomi,1203,0.200834724540901,2022-Q1
Lakshadweep,2022,1,Oppo,956,0.159599332220367,2022-Q1
Lakshadweep,2022,1,Samsung,804,0.134223706176961,2022-Q1
Lakshadweep,2022,1,Realme,507,0.084641068447412,2022-Q1
Lakshadweep,2022,1,Huawei,397,0.066277128547579,2022-Q1
Lakshadweep,2022,1,Apple,176,0.029382303839732,2022-Q1
Lakshadweep,2022,1,Oneplus,160,0.026711185308848,2022-Q1
Lakshadweep,2022,1,Lenovo,50,0.008347245409015,2022-Q1
Lakshadweep,2022,1,Motorola,49,0.008180300500834,2022-Q1
Lakshadweep,2022,1,Others,247,0.041235392320534,2022-Q1
Madhya Pradesh,2018,1,Xiaomi,652241,0.255419891032396,2018-Q1
Madhya Pradesh,2018,1,Samsung,490595,0.192118743594834,2018-Q1
Madhya Pradesh,2018,1,Vivo,380809,0.149126156258431,2018-Q1
Madhya Pradesh,2018,1,Oppo,256901,0.10060334358943,2018-Q1
Madhya Pradesh,2018,1,Realme,146657,0.057431401827143,2018-Q1
Madhya Pradesh,2018,1,Motorola,66919,0.026205717960074,2018-Q1
Madhya Pradesh,2018,1,Micromax,59025,0.023114399536654,2018-Q1
Madhya Pradesh,2018,1,Apple,57650,0.022575944655453,2018-Q1
Madhya Pradesh,2018,1,Oneplus,55940,0.021906302585014,2018-Q1
Madhya Pradesh,2018,1,Lenovo,51523,0.02017658970482,2018-Q1
Madhya Pradesh,2018,1,Others,335343,0.131321509255745,2018-Q1
Madhya Pradesh,2018,2,Xiaomi,890108,0.25862737247295,2018-Q2
Madhya Pradesh,2018,2,Samsung,654270,0.190102921204929,2018-Q2
Madhya Pradesh,2018,2,Vivo,531042,0.154298126893343,2018-Q2
Madhya Pradesh,2018,2,Oppo,352090,0.102302317891762,2018-Q2
Madhya Pradesh,2018,2,Realme,192521,0.055938380933397,2018-Q2
Madhya Pradesh,2018,2,Motorola,85306,0.024786280581881,2018-Q2
Madhya Pradesh,2018,2,Micromax,82296,0.023911703124827,2018-Q2
Madhya Pradesh,2018,2,Apple,72862,0.021170585606605,2018-Q2
Madhya Pradesh,2018,2,Oneplus,68143,0.019799445732904,2018-Q2
Madhya Pradesh,2018,2,Lenovo,65308,0.018975715802423,2018-Q2
Madhya Pradesh,2018,2,Others,447716,0.130087149754973,2018-Q2
Madhya Pradesh,2018,3,Xiaomi,1132909,0.26289806555993,2018-Q3
Madhya Pradesh,2018,3,Samsung,816822,0.189548254720188,2018-Q3
Madhya Pradesh,2018,3,Vivo,697677,0.161899970505712,2018-Q3
Madhya Pradesh,2018,3,Oppo,452478,0.10500012879095,2018-Q3
Madhya Pradesh,2018,3,Realme,239549,0.055588726638075,2018-Q3
Madhya Pradesh,2018,3,Motorola,99876,0.023176801663561,2018-Q3
Madhya Pradesh,2018,3,Micromax,90871,0.021087139492665,2018-Q3
Madhya Pradesh,2018,3,Apple,84853,0.01969062789417,2018-Q3
Madhya Pradesh,2018,3,Oneplus,79210,0.018381137207844,2018-Q3
Madhya Pradesh,2018,3,Lenovo,71683,0.016634453458779,2018-Q3
Madhya Pradesh,2018,3,Others,543381,0.12609469406812,2018-Q3
Madhya Pradesh,2018,4,Xiaomi,1416415,0.263988502717949,2018-Q4
Madhya Pradesh,2018,4,Samsung,1015220,0.189214607109721,2018-Q4
Madhya Pradesh,2018,4,Vivo,905510,0.168767083867461,2018-Q4
Madhya Pradesh,2018,4,Oppo,579831,0.108067704394158,2018-Q4
Madhya Pradesh,2018,4,Realme,294612,0.054909176168524,2018-Q4
Madhya Pradesh,2018,4,Motorola,117954,0.021984022937905,2018-Q4
Madhya Pradesh,2018,4,Micromax,103324,0.019257313749733,2018-Q4
Madhya Pradesh,2018,4,Apple,100071,0.018651026327374,2018-Q4
Madhya Pradesh,2018,4,Oneplus,90958,0.016952564206266,2018-Q4
Madhya Pradesh,2018,4,Lenovo,84373,0.015725265504687,2018-Q4
Madhya Pradesh,2018,4,Others,657174,0.122482733016217,2018-Q4
Madhya Pradesh,2019,1,Xiaomi,1692888,0.263919806722465,2019-Q1
Madhya Pradesh,2019,1,Samsung,1214286,0.189306159902955,2019-Q1
Madhya Pradesh,2019,1,Vivo,1118407,0.174358704933257,2019-Q1
Madhya Pradesh,2019,1,Oppo,713079,0.111168412711206,2019-Q1
Madhya Pradesh,2019,1,Realme,347539,0.05418103602159,2019-Q1
Madhya Pradesh,2019,1,Motorola,132833,0.02070855230019,2019-Q1
Madhya Pradesh,2019,1,Micromax,115580,0.018018824199227,2019-Q1
Madhya Pradesh,2019,1,Apple,114562,0.017860118860632,2019-Q1
Madhya Pradesh,2019,1,Oneplus,102145,0.015924319067573,2019-Q1
Madhya Pradesh,2019,1,Lenovo,94449,0.014724519179727,2019-Q1
Madhya Pradesh,2019,1,Others,768635,0.119829546101172,2019-Q1
Madhya Pradesh,2019,2,Xiaomi,1936039,0.265168249700185,2019-Q2
Madhya Pradesh,2019,2,Samsung,1385430,0.189754466817108,2019-Q2
Madhya Pradesh,2019,2,Vivo,1303162,0.178486686794941,2019-Q2
Madhya Pradesh,2019,2,Oppo,827579,0.113348788386302,2019-Q2
Madhya Pradesh,2019,2,Realme,396497,0.054305938827355,2019-Q2
Madhya Pradesh,2019,2,Motorola,145364,0.019909680254074,2019-Q2
Madhya Pradesh,2019,2,Apple,127711,0.017491849253791,2019-Q2
Madhya Pradesh,2019,2,Micromax,120323,0.016479956916506,2019-Q2
Madhya Pradesh,2019,2,Oneplus,111156,0.015224405068117,2019-Q2
Madhya Pradesh,2019,2,Lenovo,103102,0.01412129449902,2019-Q2
Madhya Pradesh,2019,2,Others,844809,0.115708683482597,2019-Q2
Madhya Pradesh,2019,3,Xiaomi,2182732,0.266815994398498,2019-Q3
Madhya Pradesh,2019,3,Samsung,1532795,0.187368042496305,2019-Q3
Madhya Pradesh,2019,3,Vivo,1494051,0.182631996620323,2019-Q3
Madhya Pradesh,2019,3,Oppo,939484,0.114842022603544,2019-Q3
Madhya Pradesh,2019,3,Realme,456103,0.055753787223139,2019-Q3
Madhya Pradesh,2019,3,Motorola,154465,0.018881719136735,2019-Q3
Madhya Pradesh,2019,3,Apple,139917,0.017103379383385,2019-Q3
Madhya Pradesh,2019,3,Micromax,129516,0.015831966696101,2019-Q3
Madhya Pradesh,2019,3,Oneplus,120190,0.014691961434915,2019-Q3
Madhya Pradesh,2019,3,Huawei,113980,0.013932854350209,2019-Q3
Madhya Pradesh,2019,3,Others,917431,0.112146275656841,2019-Q3
Madhya Pradesh,2019,4,Xiaomi,2450683,0.267388822617975,2019-Q4
Madhya Pradesh,2019,4,Vivo,1711918,0.186783740874899,2019-Q4
Madhya Pradesh,2019,4,Samsung,1704518,0.18597634257517,2019-Q4
Madhya Pradesh,2019,4,Oppo,1069906,0.116735173685012,2019-Q4
Madhya Pradesh,2019,4,Realme,529253,0.057745671935958,2019-Q4
Madhya Pradesh,2019,4,Motorola,165303,0.018035859613511,2019-Q4
Madhya Pradesh,2019,4,Apple,150743,0.016447248904856,2019-Q4
Madhya Pradesh,2019,4,Micromax,136341,0.01487587724098,2019-Q4
Madhya Pradesh,2019,4,Oneplus,127622,0.013924565649719,2019-Q4
Madhya Pradesh,2019,4,Huawei,125734,0.01371856997541,2019-Q4
Madhya Pradesh,2019,4,Others,993220,0.108368126926504,2019-Q4
Madhya Pradesh,2020,1,Xiaomi,2697286,0.265706573033337,2020-Q1
Madhya Pradesh,2020,1,Vivo,1956817,0.192763814858111,2020-Q1
Madhya Pradesh,2020,1,Samsung,1873824,0.184588268914612,2020-Q1
Madhya Pradesh,2020,1,Oppo,1206327,0.118833899381669,2020-Q1
Madhya Pradesh,2020,1,Realme,607456,0.059839798978876,2020-Q1
Madhya Pradesh,2020,1,Motorola,174003,0.017140837429742,2020-Q1
Madhya Pradesh,2020,1,Apple,160868,0.015846923533776,2020-Q1
Madhya Pradesh,2020,1,Huawei,136299,0.013426659315278,2020-Q1
Madhya Pradesh,2020,1,Micromax,135703,0.013367948033817,2020-Q1
Madhya Pradesh,2020,1,Oneplus,133926,0.013192897786909,2020-Q1
Madhya Pradesh,2020,1,Others,1068862,0.105292378733867,2020-Q1
Madhya Pradesh,2020,2,Xiaomi,3003291,0.264038975867171,2020-Q2
Madhya Pradesh,2020,2,Vivo,2247524,0.197594550510386,2020-Q2
Madhya Pradesh,2020,2,Samsung,2084294,0.183243932461453,2020-Q2
Madhya Pradesh,2020,2,Oppo,1376782,0.12104192010443,2020-Q2
Madhya Pradesh,2020,2,Realme,693404,0.060961685704848,2020-Q2
Madhya Pradesh,2020,2,Motorola,185349,0.016295244163154,2020-Q2
Madhya Pradesh,2020,2,Apple,170312,0.01497324303835,2020-Q2
Madhya Pradesh,2020,2,Micromax,147344,0.012953975775298,2020-Q2
Madhya Pradesh,2020,2,Huawei,147224,0.012943425789598,2020-Q2
Madhya Pradesh,2020,2,Oneplus,139482,0.012262775878829,2020-Q2
Madhya Pradesh,2020,2,Others,1179417,0.103690270706478,2020-Q2
Madhya Pradesh,2020,3,Xiaomi,3292397,0.262045391740866,2020-Q3
Madhya Pradesh,2020,3,Vivo,2556833,0.203501067793761,2020-Q3
Madhya Pradesh,2020,3,Samsung,2278237,0.181327314762933,2020-Q3
Madhya Pradesh,2020,3,Oppo,1539499,0.122530368767701,2020-Q3
Madhya Pradesh,2020,3,Realme,799089,0.063600346507671,2020-Q3
Madhya Pradesh,2020,3,Motorola,196221,0.015617438848591,2020-Q3
Madhya Pradesh,2020,3,Apple,181092,0.014413305588948,2020-Q3
Madhya Pradesh,2020,3,Huawei,157340,0.012522858554575,2020-Q3
Madhya Pradesh,2020,3,Micromax,157127,0.012505905657205,2020-Q3
Madhya Pradesh,2020,3,Oneplus,146328,0.011646401719676,2020-Q3
Madhya Pradesh,2020,3,Others,1260061,0.100289600058069,2020-Q3
Madhya Pradesh,2020,4,Xiaomi,3563397,0.259383516328895,2020-Q4
Madhya Pradesh,2020,4,Vivo,2853943,0.207741593412756,2020-Q4
Madhya Pradesh,2020,4,Samsung,2466332,0.179526970077843,2020-Q4
Madhya Pradesh,2020,4,Oppo,1703093,0.123969978920431,2020-Q4
